year,semester,timeInterval,teamNumber,semesterId,teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,leadAdminHoursResponseCount,leadAdminHoursTotal,leadAdminHoursAverage,leadAdminHoursStandardDeviation,globalLeadAdminHoursResponseCount,globalLeadAdminHoursTotal,globalLeadAdminHoursAverage,globalLeadAdminHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageLeadAdminHoursResponseCountByWeek,standardDeviationLeadAdminHoursResponseCountByWeek,averageLeadAdminHoursTotalByWeek,standardDeviationLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursResponseCountByWeek,standardDeviationGlobalLeadAdminHoursResponseCountByWeek,averageGlobalLeadAdminHoursTotalByWeek,standardDeviationGlobalLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursAverageByWeek,standardDeviationGlobalLeadAdminHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,standardDeviationUniqueCommitMessageCountByStudent,averageUniqueCommitMessagePercentByStudent,standardDeviationUniqueCommitMessagePercentByStudent,averageCommitMessageLengthTotalByStudent,standardDeviationCommitMessageLengthTotalByStudent,averageCommitMessageLengthAverageByStudent,standardDeviationCommitMessageLengthAverageByStudent,averageCommitMessageLengthStandardDeviationByStudent,issueCount,onTimeIssueCount,lateIssueCount,processLetterGrade
-1.7027866517841652,1,-0.9481003896710247,-1.8130255133463251,-1.5887667886745664,1.502513043910929,-1.043987269858285,0,1,-1.1829670470491211,-1.0435767420164905,-0.33331961768939034,-0.9679638810680324,-0.9506029898569973,0.24415016444885973,-0.9073701891897458,-1.1750465877190008,-0.6426440461284426,-0.5419148951365089,-0.6426437682721616,1.7321148935271935,0.8074149235065929,-0.8160370578376388,0.8808978820813183,0.44080583049915056,-1.547778810063559,-0.2958313910505737,-0.2178186817668944,-0.16558916860209888,-0.3221358413234596,-0.14822865611369113,-0.10154070571045316,-0.13323893654734092,-0.17738981041200882,-0.7820598451773532,-0.31813142458122795,-1.1044844824787459,-0.3287191654816802,-1.1344532347618301,0.06411033125878275,-1.0701188910079196,0.25943911619925863,-1.1155690518940522,-0.8805091390159473,-0.9753537511748572,-0.6263455102526222,-0.6411721633180631,0.9655720665978982,-0.9420694063319547,1.817871194703968,-1.1736915173918032,0.6725669513369538,-1.0783068510612865,0.90370422213942,-1.0568363412830353,-2.019786763838296,-0.8935797220820356,-0.268167031310066,-0.2517690246179623,-0.3655800061196721,-0.2886326872480923,-0.11700118534417331,-0.12323349285436107,-0.09828072501279438,-0.12172424471906267,-1.4195402422663461,-0.9252772541223453,-1.0810960578355298,-0.9232582979307387,-0.34041227892948833,-0.5674282854974392,-1.0028708354110398,-0.9009126429461252,0.2176000287863879,-0.41551985238993044,-1.1966733228796198,-0.8610263114208073,-0.6282503484350697,-0.22090248686721609,-0.6768243280350257,-0.4007575771486148,1.744375274367983,2.2062635252915164,-0.8048409231630753,-0.6065953656137728,0.8463119545976333,1.6470540285390627,-0.28509155860189594,-0.5002990185176585,-0.5248302754724694,-0.5137051834924706,-0.3709510558936194,0.17329487946916908,0.7783655024549909,1.0951307882863566,0.10442703588402387,0.08608964498503378,0.048832773723363455,1.900962535032638,0.01875439896045628,-0.20964336094676161,-0.491763988058975,-0.020177972955143134,-0.6292636356406085,-0.38847853887295203,0.26433101997619335,0.9320498726849199,-0.6480337994118037,-0.460181361370586,0.07023686871117919,0.25045252523351924,0.18353852705705015,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,1
-1.7027866517841652,1,-0.9481003896710247,-1.7855216412701407,-1.5887667886745664,1.502513043910929,0.6713775024594785,0,1,-1.0725323688797326,-0.9349930680029189,-0.07684605954447189,-0.6397129048748031,-1.0130617202213017,-0.8955044824747536,-0.705142661033035,-1.016253583058943,-0.25537140533845415,-0.2628062776318963,-0.6818776465006782,0.5983287480194068,0.7700788360089472,-0.9616997569335807,-0.676226345472485,-0.8946948654571094,-1.2407875938375021,-0.42321637285735186,2.718446543961508,-0.8042956185155647,-0.3221358413234596,-0.14822865611369113,-0.10154070571045316,-0.13323893654734092,0.5812289524863085,-0.7820598451773532,0.39162164138502553,-1.1044844824787459,-0.06283194906356517,-1.1344532347618301,-0.3676453604864541,-1.0701188910079196,-0.8927077074975545,-1.1155690518940522,0.044827233588765295,-0.9753537511748572,-0.2546319752840481,-0.6411721633180631,0.7676228250549495,-0.9420694063319547,0.6414577759929662,-1.1736915173918032,-0.33706123768194785,-1.0783068510612865,-0.6841966139943271,-1.0568363412830353,-0.03846418917218772,-0.8935797220820356,1.6227115629272437,-0.8042360767138739,-0.3655800061196721,-0.2886326872480923,-0.11700118534417331,-0.12323349285436107,-0.09828072501279438,-0.12172424471906267,-1.4195402422663461,-0.9252772541223453,-1.0550179405697313,-0.8247533398851136,-0.09491356053429709,-0.010042385690316995,-1.120714399940881,-0.8367228700573001,-0.8841172977030279,-0.05988751852952873,-1.110753877910319,-0.7425901961150257,-0.25346838320679416,0.2331608759317574,-0.8292153743549322,-0.4097766041955064,0.5963561627557218,2.1500546197578907,-0.9950332335612039,-0.9515988717897504,-0.6791991387938975,-0.5220536638190704,-0.4653676755313717,-0.42803050440941887,0.5209818687146404,-0.6189518520523491,-0.37693197597278877,-0.16884974588600019,-0.21343455400200073,-0.6352892251628003,-0.1639129440030805,-0.6427622851809823,0.4193155628214917,-0.2368440094055489,-0.4994633703479692,-0.7937791660018603,-0.4993196537061157,-0.3739830830699096,-0.4596950274102815,-0.33830217831449316,0.6299024702490554,0.5732673055186269,-0.6540412756068423,-0.5938006490198247,-0.12265513101369828,0.34309683506836414,-0.12493629960424969,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,0
-1.7027866517841652,1,-0.9481003896710247,-1.7580177691939562,-1.5887667886745664,0.6727670345869831,-1.043987269858285,0,1,-1.127749707964427,-1.0185189710902818,-0.4330593350307182,-1.112153178036004,-0.9506029898569973,-0.15113545674371964,-0.9305003833685167,-0.8941051179358217,0.3439791099854459,0.18184850653374335,-0.6874824862476091,0.9006717203059882,-0.6718204169636713,-0.9799075943205734,-0.6411559797017367,-0.5361942354070471,-1.2407875938375021,-0.7416788273742972,0.2174241715818564,-0.8042956185155647,-0.3221358413234596,-0.14822865611369113,-0.10154070571045316,-0.13323893654734092,0.20191957103714983,-0.7820598451773532,-0.15434225551209255,-1.1044844824787459,-0.43211974993971086,-1.1344532347618301,0.06411033125878275,-1.0701188910079196,-0.14017937712188303,-1.1155690518940522,0.7566244432846981,-0.9753537511748572,0.3206389715141199,-0.6411721633180631,0.7393443619773854,-0.9420694063319547,0.955168021139422,-1.1736915173918032,-0.4632647613093105,-1.0783068510612865,-0.6484330813580311,-1.0568363412830353,-0.03846418917218772,-0.8935797220820356,-0.05275048285398694,-0.8042360767138739,-0.3655800061196721,-0.2886326872480923,-0.11700118534417331,-0.12323349285436107,-0.09828072501279438,-0.12172424471906267,-1.4195402422663461,-0.9252772541223453,-1.0912375479123162,-0.9665281179117073,-0.435884003022617,-0.8122686267664899,-1.0437445042320894,-0.9082544817390078,-0.16452715242203128,-0.456196040312606,-0.9777833083558864,-0.553906715971892,0.3265513247061171,0.9565403558919753,-0.7885777619826383,-0.7580864896989831,0.9024945926720608,-0.02070253053146813,-0.9907496229318036,-0.8589864345906766,-0.6448407805551188,0.06021969381480382,-0.22773097594251734,-0.2009008886406659,0.4261277343198534,-0.23082569877703873,0.3026149508491939,0.4334324030871532,0.2740612437552641,0.16644891582533222,0.290202297154029,0.08465450443965082,0.40966783497171744,0.1644604014544502,0.2192390736149153,0.11677272359589866,-0.24364368665001288,-0.3731783633843455,-0.20691102447431756,-0.4364570913766235,0.5716840467940195,0.21444418552502464,-0.2277267726983752,-0.30391600677053565,0.07979975217027135,0.5822129386695347,0.2207047687805865,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,0
-1.7027866517841652,1,-0.9481003896710247,-1.7305138971177716,-1.5887667886745664,0.6727670345869831,-1.043987269858285,0,1,-1.127749707964427,-0.9600508389291278,0.06563925082100895,-0.9864021571766323,-1.044291085403454,-0.9596742266298697,-0.7324030842446818,-1.1384020481820643,-0.5780986058123624,-0.6629312523023323,-0.9060712363779154,-0.5732502688541347,-0.8429328902057012,-1.016323269094559,-0.8866485386240186,-0.8350915074787111,-1.2407875938375021,-0.8053713182776864,-0.28278030289407396,-0.8042956185155647,-0.3221358413234596,-0.14822865611369113,-0.10154070571045316,-0.13323893654734092,0.20191957103714983,-0.7820598451773532,0.22783247231589013,-1.1044844824787459,0.08488317146415118,-1.1344532347618301,-0.5835232063590725,-1.0701188910079196,-0.9575808399902169,-1.1155690518940522,-0.6669699761071675,-0.9753537511748572,-0.5643932542475202,-0.6411721633180631,-0.3635156980476143,-0.9420694063319547,-0.5741694231848807,-1.1736915173918032,-0.7156718085640359,-1.0783068510612865,-0.8987778083100336,-1.0568363412830353,-0.03846418917218772,-0.8935797220820356,-0.3878428920102331,-0.8042360767138739,-0.3655800061196721,-0.2886326872480923,-0.11700118534417331,-0.12323349285436107,-0.09828072501279438,-0.12172424471906267,-1.4195402422663461,-0.9252772541223453,-1.040530097615312,-0.9287914470947556,0.04147461662469662,-0.5987373625910416,-1.1273497358355045,-0.8453756998216676,-0.9461509314559581,-0.10782702516913709,-1.1823534153438224,-0.9123780301864961,-0.5657866873852229,-0.41777600005240917,-0.9866861221985167,-0.7994209767238405,-0.5899302524238791,-0.27830972744766397,-1.0207348971576933,-0.9362013751469761,-0.885349286783518,-0.42524644936176426,0.33768048169992926,0.5940527665499693,0.8445130086408089,0.5503866864096882,0.6560206472080374,0.14963184589485945,1.4339610387646358,-0.2762789982697317,1.8796149299669758,-0.23700829395651868,0.7470368182185136,-0.6756913680929003,1.665828772852486,-0.1441654356906085,0.14427847026269497,0.35987840904173396,0.3847519156149526,0.555693987804111,0.8831637520915026,-0.819608662938239,0.3716219597794698,0.45137397470479884,0.30874724589841274,0.2807435385643227,0.058421507716381965,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,0
-1.7027866517841652,1,-0.9481003896710247,-1.7030100250415872,-1.5887667886745664,0.6727670345869831,-1.043987269858285,0,1,-1.1829670470491211,-0.9266404776941827,0.8635569869868963,-0.3224920430149648,-0.7007680683997793,2.831474228084538,0.12952445049993314,-1.0773278156205037,-0.2000467423684557,-0.6463142667606822,-0.6426437682721616,1.7321148935271935,-0.10470577895553089,-0.7614135456766605,1.3227844872576524,0.5603703430789365,-1.2407875938375021,-0.5506013546641301,1.7180375950096476,-0.8042956185155647,-0.3221358413234596,-0.14822865611369113,-0.10154070571045316,-0.13323893654734092,-0.17738981041200882,-0.7820598451773532,0.44621803107473734,-1.1044844824787459,0.912087844469524,-1.1344532347618301,1.79113309823973,-1.0701188910079196,2.875123797377926,-1.1155690518940522,-0.3110713712592011,-0.9753537511748572,-0.20153004171710887,-0.6411721633180631,0.9655720665978982,-0.9420694063319547,1.817871194703968,-1.1736915173918032,1.0511775222190418,-1.0783068510612865,1.3543247297517835,-1.0568363412830353,-0.03846418917218772,-0.8935797220820356,0.9525267446147515,-0.8042360767138739,-0.3655800061196721,-0.2886326872480923,-0.11700118534417331,-0.12323349285436107,-0.09828072501279438,-0.12172424471906267,-1.4195402422663461,-0.9252772541223453,-0.9593981772618034,-0.7295584129694782,0.8052484069147382,0.5286138509974688,-0.7353340942801113,-0.5717881560971179,2.7187961216949526,1.4079374387184558,-1.0984796714861333,-0.9053268282807976,-0.1999281024598976,-0.3907429245347788,-0.6768243280350257,-0.6210924284116013,1.744375274367983,0.8330798352974641,-0.7508674296644209,-0.5757079417590726,1.2792272649429213,1.8412495873696502,-0.5555057339961096,-0.4693267981855557,0.911877569054941,-0.7299336115352254,-0.6931523933334688,-0.762675932603383,-0.05373652439955831,0.017545845187114474,0.16635212297402557,0.27539769557782373,0.8268315773590718,-0.8347679861020956,-0.5818386458122852,-0.5955612291580747,-0.5963001929342927,-0.2511590520331155,-0.5036574627034927,-0.1640199230907471,0.8959831271869331,-0.9125679471167195,-0.7759427069496787,-0.5706888719641394,-0.5527160055045602,-0.2886577492626618,-0.8661948586268804,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,1
-1.7027866517841652,1,-0.9481003896710247,-1.648002280889218,-1.5887667886745664,0.6727670345869831,-0.04310764946846655,0,1,-1.1829670470491211,-0.8932301164592376,1.205521731180121,0.8530445119580912,-1.0130617202213017,-0.40268085146006016,-0.5687391842492472,-1.0773278156205037,-0.2000467423684557,-0.2962468417600596,-0.9116760761248464,-0.4447545058477569,-0.38420168173528874,-0.9799075943205734,-0.4447619334476843,-0.5870985302327215,-1.2407875938375021,-0.8690638091810754,-0.7829847773700044,-0.8042956185155647,-0.3221358413234596,-0.14822865611369113,-0.10154070571045316,-0.13323893654734092,-1.1256632640349056,0.20479740506213787,-0.42732420396065157,0.1577778104882892,0.9342451125043668,-0.3933970633251856,-0.9433196161467698,-0.6353500242857639,-0.2310017615217418,-0.762136399097033,-0.8805091390159473,-0.1911503782663154,-0.5201416431187439,0.09837559421063893,-0.7028572549783835,-0.6388119075852415,-0.4761349717824857,-1.0908059323976438,-0.9680788558187613,-1.0783068510612865,0.22777346072087498,0.5335723866562619,-1.029125476505242,0.5114827994949067,-0.7229353011664792,-0.8042360767138739,-0.3655800061196721,-0.2886326872480923,-0.11700118534417331,-0.12323349285436107,-0.09828072501279438,-0.12172424471906267,-1.4195402422663461,-0.9252772541223453,-0.9246273542407386,-0.37679120913166037,1.1325800314416599,2.524731297618901,-1.0697550206937718,-0.7934265479600806,-0.40769899444075347,0.17998826513579125,-1.0984796714861333,-0.7567802650006921,-0.1999281024598976,0.17875863232608438,-0.9694151369692462,-0.6886083701080888,-0.4598214199275586,0.4123030520479201,-0.966761403659039,-0.8721366787256662,-0.4524339764382301,-0.02245858393882516,0.17379310267313314,0.3359509304491137,0.7067630555069779,0.2809924154861701,0.5200367965115854,-0.002172821473496523,1.097756518617289,0.2441682240083091,1.3635684092111557,0.697655719967957,0.5761916576448592,0.2559659386058082,1.1669849727302781,0.8381109449179802,0.18836053354822993,0.14416334277386322,0.364600634337427,0.2744198874372981,0.7665548906841827,-0.2645838793307506,0.33444994000280615,0.12203445364939691,0.6779227704333951,-0.1135150033475524,0.4285840271413526,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,0
-1.7027866517841652,1,-0.9481003896710247,-1.5654906646606646,-1.5887667886745664,-1.816470993384855,-1.043987269858285,0,0,-1.29340172521851,-1.093692283868908,0.06563925082100895,-0.9197764833354093,-1.0338812970094033,0.3878903898470468,-0.44784026073162253,-1.199476280743625,-0.5319947201884458,-0.8442183020125291,-0.9228857556187082,0.06922854663126823,-0.691449194574843,-1.116466374723019,-1.5003799351932459,-1.2167194717117376,-1.2407875938375021,-0.8690638091810754,-0.7829847773700044,-0.8042956185155647,0.22075975875375806,-0.8513375314345055,-1.2434015203816369,-0.6711462958638416,-0.9360085733103262,-0.7820598451773532,-0.6457097627194989,-1.1044844824787459,0.08488317146415118,-1.1344532347618301,-0.511563924401533,-1.0701188910079196,0.40475493145700614,-1.1155690518940522,-1.0228685809551339,-0.9753537511748572,-0.5201416431187439,-0.6411721633180631,-0.4483510872803066,-0.9420694063319547,0.0924648471043102,-1.1736915173918032,-1.4097911885145307,-1.0783068510612865,-1.5246396249390057,-1.0568363412830353,-0.03846418917218772,-0.8935797220820356,-0.7229353011664792,-0.8042360767138739,2.7969036808331627,-0.2886326872480923,-1.190736541090259,-0.8260866245589443,-1.2603792503391755,-0.6885733845768787,-1.4195402422663461,-0.9252772541223453,-1.040530097615312,-0.9087977237474477,0.04147461662469662,-0.48560377318052556,-0.988007683163146,-0.7550515823268856,0.35655536693391976,0.39259812455347054,-1.1721249100312483,-0.9893048342202949,-0.5211697869412767,-0.7126999194901753,-0.9003311959912074,-0.7628280812271191,0.06061391051693064,-0.05025335335285957,-1.0956980826324618,-1.034788359125236,-1.4866205516329905,-1.0450830060504204,-0.44897893762869207,-0.4073823575213504,0.5382006128563693,-0.3187120921105455,0.7992580982042403,0.4384853727380242,-0.17981258907449002,0.16199519816213517,-0.10198785691307881,0.20759548859550742,0.6952807982905114,-0.11602737520044294,0.05649773245068856,-0.43149717438121543,-0.4816868283919017,-0.483789587095246,-0.437713809763676,-0.42437426159663644,0.30724249041222773,0.9030646694469554,-0.32426044807740906,-0.37644174932166746,0.6362629100560524,0.46847878581528396,0.5682275163143214,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,1
-0.789698157349139,1,-0.9481003896710247,-0.7128706302989444,-0.6406317696268414,1.502513043910929,-0.18600467985405547,0,1,-0.023402926270539897,0.33818034776456785,0.8673148555139847,0.23518748541211326,0.6108652761210757,1.43829974554904,0.8891449570405824,-0.5294046954745102,-0.43776039934381583,-0.24603207426885174,0.3245914395346117,0.673083887637492,0.5928682413468132,-0.5169082980084283,-0.6762263410536188,-0.6960209428215467,-0.9337963776114454,-0.7416788273742972,-0.5328825401320392,-0.435538277816662,-0.3221358413234596,-0.14822865611369113,-0.10154070571045316,-0.13323893654734092,0.39157426176172916,-0.21229754595803024,1.0389788455873752,1.5324727379448815,0.781857389299879,1.210959389813197,1.5752552638805966,2.2154342890058074,1.2981506519047359,1.8206794507057908,-0.36699828735345386,-0.09048932832094268,-0.4415724502146853,-0.19200251913236807,0.7009664550722962,0.8019872280024487,0.6160088437797336,0.6517839464770968,-0.41819206939562964,-0.015018756202397643,-0.7225146797407049,-0.21412583244634872,-1.029125476505242,0.5114827994949067,-0.5553890965883561,-0.5257195894551334,-0.3655800061196721,-0.2886326872480923,-0.11700118534417331,-0.12323349285436107,-0.09828072501279438,-0.12172424471906267,-0.520758766243122,0.12015186447631235,-0.10857742115712041,-0.2886018391769946,0.8904214442229365,0.08572642685482076,0.1214204745163377,-0.19458579408860185,1.4979742311143247,0.42499387482710116,-0.7613147320916275,-0.37077828469943747,-0.3982456690917,-0.08529974671305633,-0.04735600135353549,0.22009782607092987,0.6010419634824429,0.6586745059423977,-0.681105769429169,-0.7434716459815222,-0.6423866081926389,-0.6886814727474434,1.3865597074714244,0.7798860885425853,-0.28588244010216224,1.6388139421202434,0.5636464027934296,0.3801347244414614,2.417354343229103,2.343374977147659,1.4977414954090624,0.9573986278102418,-0.148267291332573,1.275255303964201,2.523162815765501,1.9135408354708345,0.7929151740650423,-0.030706974678123798,0.3441910737525537,-0.07580528027304112,-0.17401998566397456,1.531529970737288,1.0407583253074124,0.030204222326951344,0.7444349019055861,0.1030675130469861,0.8075716796569005,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,0
-0.789698157349139,0,-0.9481003896710247,-1.0429170952131586,-1.114699279150704,-0.156978974736963,1.3576434929247232,0,1,-0.29948962169401167,-0.9499084017783539,-1.5380474388026735,-0.7646513743343781,-0.8665811192228476,-1.355693197876994,-0.6883148182244282,-0.6131636325176392,-0.3739242378044098,-0.19243883079454527,-0.613818867848197,-0.6310964810815676,0.17580665990528488,-0.7874247338855244,-0.9718194111427426,-0.6902312744699788,-0.6268051613853887,-0.7143820396078606,-0.7115269797242179,-0.8042956185155647,-0.3221358413234596,-0.14822865611369113,-0.10154070571045316,-0.13323893654734092,0.5812289524863085,1.366648343504262,-0.9147919556946471,-0.667663057172157,-1.4755347670200851,-0.6788741393618635,-0.7976877197181024,-0.46706367427253986,-1.301548843436064,-0.7234224833646017,-0.16871189885509397,0.35196601240029507,-0.4043266531171603,-0.3168020218947042,-0.30561216109541,-0.8439098652861583,-0.41030575908429395,-0.48249355817849454,-0.6916330235407994,-0.5841819283679375,-0.9249424572158349,-0.7593919726088629,-0.03846418917218772,1.4008777678355882,-0.4835835643518942,-0.1676269512023414,-0.3655800061196721,-0.2886326872480923,-0.11700118534417331,-0.12323349285436107,-0.09828072501279438,-0.12172424471906267,-0.3599297632204348,0.8167560995844759,-0.9836135654704115,-0.8342111909507756,-1.4655173038910967,-0.7996284945975085,-0.9128956738354624,-0.7342274778017515,-1.324432009884166,-0.8158441891186237,-0.6320598116560872,-0.6888240447164143,-0.36462818779254097,-0.4915039453279598,-0.6454753015935086,-0.49102420448838335,-0.6117972635502631,-0.509876683751666,-0.776569085344798,-0.8347413216505501,-0.9097437052017674,-0.8863665862759887,-0.8914748610010416,-0.8822897359469247,-2.0352464282557015,-0.862925719965823,-1.4014801709948275,-0.9950794887766258,-1.0875602547339982,-0.9209958794477092,-1.0721496188260087,-0.955104633275311,-2.143764125885506,-0.9906108020706311,-0.951235658296165,-0.9484773948521901,-0.9577731118756795,-0.7517985392294502,-0.9432818156356039,-0.7927998517331625,-2.119779773726353,-1.0220648183467484,-0.9220201204862062,-0.7430380805575533,-1.3861380237426342,-0.8480055156754752,-1.1220059983471553,0.7502302155265156,1.1382211658650299,-0.49431964199362743,0
-0.789698157349139,0,-0.9481003896710247,-0.9879093510607896,-1.114699279150704,0.6727670345869831,-0.04310764946846655,0,1,-0.18905494352462296,-0.8478874724008437,-1.369833849230723,-0.05857946076671842,-0.8598891109704726,-1.4077464171979686,-0.39145946573556556,-0.6271234575568331,-0.44952315795600833,0.057355328119713965,-0.8043834231672364,-1.0368584641131964,-0.37199857353358395,-0.6456637094904124,-0.7791502215138277,0.07929347532442504,-0.3198139451593319,-0.4505131473757504,-0.3363736248676791,0.3618174819375843,-0.3221358413234596,-0.14822865611369113,-0.10154070571045316,-0.13323893654734092,0.8341145170984624,2.3655104102145987,-0.6925066441922086,-0.18880989102574938,-1.2772612410364537,-0.7601380769274159,-0.7822678701508581,-0.29123106951698025,-1.1504702715742912,-0.46832675897787585,-0.19582798396271237,0.03176174309868442,0.16575834185624153,0.7957514018609092,-0.6261014158872588,-0.7669471387573108,-0.6102087466249728,-0.16013924377569805,-0.3641048200677214,-0.3361239120346558,-0.14684952426764195,0.44802560955665405,0.6219106249640262,0.4311259278360257,-0.21231828394057506,-0.20052870543782889,-0.3655800061196721,-0.2886326872480923,-0.11700118534417331,-0.12323349285436107,-0.09828072501279438,-0.12172424471906267,-0.4813545015536023,0.10122574382830649,-0.9432545713592806,-0.6267748698891542,-1.3293889044742888,-0.5128678343030528,-0.9627933992948424,-0.6894447364087054,-1.3975489844084288,-0.6140193613457602,-0.7542173927943314,-0.3289224566797913,-0.4613618796186929,-0.08765740448027973,-0.8945258170217217,-0.7310401093196041,-1.0400266222659211,-0.7297306072915684,-0.715527631536994,-0.5150507097432137,-0.7851373869413149,-0.39298451565471976,-0.8914748610010416,-0.8822897359469247,-2.0352464282557015,-0.862925719965823,-1.4014801709948275,-0.9950794887766258,-1.0875602547339982,-0.9209958794477092,-1.0721496188260087,-0.955104633275311,-2.143764125885506,-0.9906108020706311,-0.951235658296165,-0.9484773948521901,-0.9577731118756795,-0.7517985392294502,-0.9432818156356039,-0.7927998517331625,-2.119779773726353,-1.0220648183467484,-0.9220201204862062,-0.7430380805575533,-1.3861380237426342,-0.8480055156754752,-1.1220059983471553,0.2214965398221141,0.4884932352800829,-0.49431964199362743,0
