year,timeInterval,semesterId,teamMemberCount,femaleTeamMembersPercent,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,leadAdminHoursResponseCount,leadAdminHoursTotal,leadAdminHoursAverage,leadAdminHoursStandardDeviation,globalLeadAdminHoursResponseCount,globalLeadAdminHoursTotal,globalLeadAdminHoursAverage,globalLeadAdminHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageLeadAdminHoursResponseCountByWeek,standardDeviationLeadAdminHoursResponseCountByWeek,averageLeadAdminHoursTotalByWeek,standardDeviationLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursResponseCountByWeek,standardDeviationGlobalLeadAdminHoursResponseCountByWeek,averageGlobalLeadAdminHoursTotalByWeek,standardDeviationGlobalLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursAverageByWeek,standardDeviationGlobalLeadAdminHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,standardDeviationUniqueCommitMessageCountByStudent,averageUniqueCommitMessagePercentByStudent,standardDeviationUniqueCommitMessagePercentByStudent,averageCommitMessageLengthTotalByStudent,standardDeviationCommitMessageLengthTotalByStudent,averageCommitMessageLengthAverageByStudent,standardDeviationCommitMessageLengthAverageByStudent,averageCommitMessageLengthStandardDeviationByStudent,issueCount,onTimeIssueCount,lateIssueCount,semester_Fall,semester_Spring,teamLeadGender_F,teamLeadGender_M,teamDistribution_Global,teamDistribution_Local,processLetterGrade
1.0364788315209135,-0.9481003896710247,1.2556382684686087,0.6727670345869831,-1.043987269858285,-0.1338376044399286,-0.6559694421908455,-0.9624956922308795,-0.3449613910031602,-0.6845895763300504,-1.0273680055954741,-0.46848236766230844,-0.7045824133332478,-0.5542163706663489,-0.4602700474562132,-0.4010555036985292,-0.3672724150834903,0.00398877754388289,-0.6774150364275412,-0.8570238905195144,-0.6857391621823108,-0.2800943302602465,-0.3634922836093897,-0.18953427925649463,-0.11359737048861583,-0.3221358413234596,-0.22421597238850413,-0.25637860598591294,-0.19015266685794857,0.2383205181904609,-0.7650780790877013,-0.5935961846898473,-0.3231713242869461,-0.9794093846268498,-0.2792176515512363,-0.6706675618752483,-0.4802094373346633,-1.0270358616049953,-0.4765687001553027,-0.6331174249228276,-0.3268925272844405,-0.5418533904950024,-0.23420464243953798,-0.21972171320663003,-0.3199539283868547,-0.36086123622288774,-0.37686474227126404,-0.6990340486629708,-0.541414480639742,-0.8679085325893559,-0.5364358983672106,0.012047373948396077,-0.8621732795822035,-0.31475259608915673,-0.05744738910707913,-0.3655800061196721,-0.2886326872480923,-0.25861401718079874,-0.19702213893384327,-0.2563805766795771,-0.18309563160804176,-0.37289785611544574,-0.8979439644111481,-0.7679450678773327,-0.26109149249823993,-0.944986302403583,0.015499562672302132,-0.7976195513413966,-0.3146206463752064,-1.0128647059053808,-0.060321927041066765,-0.8091783250842356,-0.6324231198551662,-0.5428614777920554,-0.37891617767635877,-0.521043434919694,0.06762278539481874,-0.38074276682029756,0.47602972435607066,-0.735401266616762,-0.7155830046480618,-0.8562702772531495,-0.6932385070640009,-0.6374494235095076,-0.5622434591818638,0.9855858773107626,-0.6009715669964641,0.44377414212348953,-0.26098916559938257,-0.5664475350918096,-0.7571318750209372,-0.43225911639889397,-0.7320029560921202,0.8711508271689727,-0.9906108020706311,-0.46616890292860047,-0.659667737415534,-0.6161371214127834,-0.3916466544680567,-0.5173957237326211,-0.32425424437771017,0.9155916264319558,-1.0220648183467484,-0.5623598220061197,-0.36601528195332317,0.29805665135943976,-0.09780440994796873,-0.3057396344973984,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,1,0,0,1,0,1,1
-0.789698157349139,-0.6320669264473499,-0.6406317696268414,1.502513043910929,-0.18600467985405547,-0.40992429986340034,-0.6354566659162048,-0.6260611558365422,-0.15514016973870526,-0.7160403971996661,-0.8623038871509542,-0.17751592912981742,-0.5171808473090991,-0.20055890228422452,-0.20389166737194703,0.6863864851035252,2.1815012093989194,2.782523882776753,0.07003876284274788,0.8867896867716305,0.9232411890119485,-0.5785194412966871,-0.45194380635473397,-0.09938958601076313,-0.05821576278224656,-0.3221358413234596,-0.22421597238850413,-0.25637860598591294,-0.19015266685794857,0.3584308133998852,0.9505372186899943,-0.2658857061381721,0.20667131869832112,-0.7146851966976315,-0.43527510013102194,-0.4844718523280319,0.0565255738895993,-0.9751122610528036,-0.5712835621493423,-0.021336051140806965,0.6046032840223654,-0.3274793366716273,-0.19616316921507632,1.862491288040654,2.5534427903423778,1.7615946263856812,0.66679859646397,1.242873806640801,2.8425777131179992,0.37655153594298363,0.8525057275743331,0.012047373948396077,1.409564006480769,0.10031077080664273,-0.3559584193416949,-0.3655800061196721,-0.2886326872480923,-0.25861401718079874,-0.19702213893384327,-0.2563805766795771,-0.18309563160804176,-0.7832651002048456,0.13692080009170218,-0.8177633356286763,-0.4123242713705658,-0.6561776119332619,-0.23822279011475858,-0.8792322013925364,-0.3164456823814232,-0.9145747077585346,-0.07740067356593335,-0.7366529413137664,-0.5612564398341382,-0.25041283850347673,-0.3360371946239302,0.243804119714128,0.8060203703135865,2.03473365410614,2.4016312205914367,-0.2560969828835736,0.012715341323658433,0.95759287553867,1.6221510345263366,0.15740436477045353,0.15011760845649771,0.32492985208337694,0.17264569777872524,0.36521998638078257,-0.07483849172808475,1.064139596732365,1.1525151717642916,1.0126637107069518,1.216214602980903,0.4124817756940013,0.1579147063403127,0.9663567584907817,1.1103579469892726,-0.1517017272553726,-0.08923403139279196,-0.1503863232960714,-0.21030168420636175,0.513751828508304,0.3097623391044391,-0.10954656982601423,-0.016617185175487954,0.054894268846300276,-0.24713270587817202,-0.019046530521734894,-0.30723713588228735,-0.810962625889811,0.9904633417067886,1,0,0,1,0,1,0
-0.789698157349139,-0.6320669264473499,-0.6406317696268414,1.502513043910929,-0.18600467985405547,-0.2442722826093173,-0.5346510292235224,-0.593529087929609,0.09124628659868746,-0.562443357511139,-0.664864117795362,0.21933947059456024,-0.546275147998902,-0.3458251441571925,-0.22072647794743713,-0.3452790955242258,-0.17475479786508333,-0.07720923209843591,-0.26831479748983356,-0.05555296820366195,-0.27785687936971026,-0.5785194412966871,-0.18658923836636515,0.576695653086034,-0.05821576278224656,-0.3221358413234596,-0.22421597238850413,-0.25637860598591294,-0.19015266685794857,0.7187977357203896,0.345913428828686,-0.04846543873300821,-0.22001879601691574,-0.43008535311036195,0.1567669560195992,-0.1345738630688562,-0.1564047614197639,-0.4896044787474613,0.15536495817068857,-0.0775158272650396,-0.428131413858008,-0.2481739294760326,-0.030831448636241682,0.1279511752787721,-0.3400563261004276,-0.08236701789347431,-0.3789646277956596,0.47009168978322907,-0.302358230609306,0.08827374537876687,0.027364720318661172,0.012047373948396077,-0.8621732795822035,0.20791980189721035,0.17483255808396564,-0.3655800061196721,-0.2886326872480923,-0.25861401718079874,-0.19702213893384327,-0.2563805766795771,-0.18309563160804176,-0.6464653795727255,0.04675399503346113,-0.7429271537259885,-0.49615395111361227,-0.623227383647654,-0.36604162985486804,-0.7619779902445775,-0.6324974477112895,-0.6611675050527616,-0.5166871076710723,-0.757520607222767,-0.6371891077571317,-0.3447148891141864,-0.3353877114476096,-0.5558440681926445,-0.418343602550238,-0.17776553427382985,-0.10134769724302997,-0.49496495407282914,-0.4913354978996875,-0.101267267781813,-0.08864245122289079,0.22295931638117197,0.32562685700507954,0.5635756042231275,-0.22633062751306748,-0.37932502096202075,-0.5593582838783449,1.1986173703572343,-0.29315933435391933,1.3635684092111557,-0.2538410162539587,0.4781064044060539,-0.8689303109936626,0.2275627335230223,-0.6061128675449232,0.5410170398325097,0.8736919427763651,0.6640947247724277,0.9405408820798644,0.7379465152376906,-0.3886078157267319,-0.04798175015619709,0.22905553884648308,-0.3019357238390064,-0.31509827770701215,-0.46731230411258734,-0.30723713588228735,-0.810962625889811,0.9904633417067886,1,0,0,1,0,1,1
-0.789698157349139,-0.6320669264473499,-0.6406317696268414,1.502513043910929,-0.18600467985405547,-0.4651416389480947,-0.15252736430122807,0.771316240779162,3.0304044386085156,0.006597076668816107,1.201784359643259,4.229483604511984,-0.6164437754035235,-0.27913995747608655,-0.31202681743987554,-0.3247090833905991,0.13687769730309463,0.512982286325427,0.5673159880080085,2.120213726525754,3.7915976112183873,-0.5785194412966871,-0.5050147191103492,-0.23460663155847641,-0.05821576278224656,-0.3221358413234596,-0.22421597238850413,-0.25637860598591294,-0.19015266685794857,0.2383205181904609,-0.23137502181107117,0.7757090053356094,1.836008348957802,0.8427298488228838,2.0694267282254377,1.1617148153962757,2.3830966185450766,1.294836810110663,2.596280818392067,-0.21300826701795503,0.09374313356170416,-0.2705801944123731,0.028996126694060004,0.1625355524265991,0.1528398132493221,0.19113378139878026,0.2225261328397278,2.378629393386317,3.1942040351825445,2.1917703251993514,3.0590436283005,0.012047373948396077,1.409564006480769,-0.03804368611659869,-0.12224521847900331,-0.3655800061196721,-0.2886326872480923,-0.25861401718079874,-0.19702213893384327,-0.2563805766795771,-0.18309563160804176,-0.8288756463512058,-0.1661840720377779,-0.4592458338489059,0.9790404242817741,1.0335096948442861,4.70531824744397,-0.32757907670500247,1.5396523357324488,1.5706679159207837,6.218892581621708,-0.8078485216856135,-0.5569029306863679,-0.30879029938608593,-0.21687465787219015,-0.5399001681230651,-0.30939224883973193,0.26564697946388693,0.7570325263654996,0.09496656715534894,0.9120890361016887,2.5494523269711746,5.104618525343945,-0.4407845686773523,-0.33511384341311085,0.8756275813881434,-0.3380873992828354,0.6823170637870226,-0.09001498400012103,-0.16300412813202805,-0.4382223759167669,0.04250194879402215,-0.29478396937523904,0.8152744134220795,-0.7127431566127013,0.020620069139824157,-0.5247905340911787,-0.35164474169957355,-0.5846482056169529,-0.21515398109179468,-0.5378582226695594,0.7469767451531618,-0.2066400758485369,-0.2014226230580565,-0.463967992318309,0.5487626004577365,-0.37500019984121585,0.22474846202617202,-0.30723713588228735,-0.810962625889811,0.9904633417067886,1,0,0,1,0,1,0
-0.789698157349139,-0.6320669264473499,-0.6406317696268414,0.6727670345869831,-0.04310764946846655,-0.7964456734562608,-1.0117195483307018,-1.3430299995123223,-0.40851556852996407,-0.9369275622603706,-1.1353037812776745,-0.17809718892854698,-0.9193668596010058,-0.47063858453649854,-0.15846243804822938,-0.5691758477934561,0.07810771853180651,0.7652694362703543,-0.9091359671537421,-0.9436735621259087,-0.44861185865529946,-0.5785194412966871,-0.6111565411542803,-0.5050407131887095,-0.7382340826495839,-0.3221358413234596,-0.22421597238850413,-0.25637860598591294,-0.19015266685794857,-0.482413326450548,-0.7650780790877013,-1.077419458876333,-0.593038592929848,-1.3726500720317856,-0.31524653312651496,-0.9876584695784357,-0.41663680986780166,-1.1361061358361533,-0.07381242216040348,-0.7979390140330951,-0.013152346781587727,-0.46156056638515014,0.2588363489147751,-0.24848660166373898,-0.2794921496027015,0.10072009682224409,0.07682847040853838,-0.9935108781239086,-0.9373755921062689,-0.9561803809086435,-0.8682486822592824,0.012047373948396077,-0.8621732795822035,-0.529970636318052,-0.48065638039222625,-0.3655800061196721,-0.2886326872480923,-0.25861401718079874,-0.19702213893384327,-0.2563805766795771,-0.18309563160804176,-1.0112539953227258,-0.04422408972910182,-1.0760641763377274,-0.7313066509315435,-1.3966789117879415,-0.5128033911292604,-1.022356782088287,-0.6997493403695093,-1.211759890725536,-0.4113781022291935,-0.9889062542278345,-0.5517192622832374,-0.5646033434301235,-0.15194777325223807,-0.6730726577845273,-0.5194192664018711,0.5436354901479428,1.2095561045261083,-0.9262543691335304,-0.8516705649434273,-0.7968630520188187,-0.24698583840615626,-0.5391169960934299,-0.43835457785345305,0.9855858773107626,-0.16184960524368686,2.1588427460822066,2.127681595112013,-0.36472583161191885,-0.4874524748813379,-0.18455876803888716,-0.3648330783427424,0.8711508271689727,-0.9906108020706311,0.34696381676544286,0.5194840855955316,-0.641850188927236,-0.5450433976605213,-0.5494498343657838,-0.5238182984519489,0.9155916264319558,-1.0220648183467484,-0.2803067247886237,-0.17966634997798847,1.2572511313370733,0.9603336309358542,1.4898660181451657,-0.30723713588228735,-0.16123469530486406,-0.49431964199362743,1,0,0,1,0,1,0
-0.789698157349139,-0.6320669264473499,-0.6406317696268414,1.502513043910929,-0.18600467985405547,-0.5203589780327891,-0.5369953481343201,-0.1750883557845718,-0.12626863110028305,-0.5258726367794507,-0.17416568455634304,0.46578597786604736,-0.8560439523171866,-0.554836877377745,-0.2192538056053728,-0.44812919518045735,-0.06414767988726613,0.005289816614069906,-0.7937881588671607,-0.8487287051162022,-0.5497504496237353,-0.8769445523331276,-0.5846210884914365,-0.08812150172134509,0.34366843881669407,-0.3221358413234596,-0.22421597238850413,-0.25637860598591294,-0.19015266685794857,0.11821022298103662,-0.14881087129708978,-0.05352172715757283,-0.017148149827585328,-0.1266140466105705,0.32067962951211704,-0.0512648248118303,-0.17002830719354362,-0.11413745410013766,0.11828006271878334,-0.6756653499091939,-0.635334732057533,-0.5081549015428051,-0.3339789148315444,-0.04497077414884497,-0.41412870966543675,-0.05551043303982195,-0.5171386781832504,-0.730062420941271,-0.46568812305257373,-0.8132640502813031,-0.30261033141856664,-0.6168178970315487,0.449414854519678,-0.245575372147115,0.22832458390569574,-0.3655800061196721,-0.2886326872480923,-0.25861401718079874,-0.19702213893384327,-0.2563805766795771,-0.18309563160804176,-0.8744542746906057,0.17917743296357588,-0.7446675313681478,-0.671718215897565,-0.08152574570265542,-0.17590442652460106,-0.7340603231801269,-0.5341701521351818,-0.052485098523447654,0.4447390677783687,-0.9796999264119064,-0.7583084625851616,-0.5782247469030942,-0.40438538284007985,-0.6355635987689606,-0.6185233808679043,0.07398326638710583,-0.21312548915075008,-0.8659341727371653,-0.7338259298089641,-0.8555564376579705,-0.33685240264514144,-0.326063403358595,-0.1905768151966317,0.8979817404493351,0.018418252687297975,1.3877813109520727,0.44830122274435447,0.07233954027537338,-0.14061775129776238,0.31084192868112664,0.1496429700201315,0.7295503114907975,-0.5965330452196873,0.6807700728954736,0.6793404666751144,-0.4508293840920272,-0.42663218488473664,-0.32963765789972804,-0.3857140587622038,0.8586784126789874,-0.7952664490900493,-0.11530275200895503,-0.20589238100833707,1.3415556900439516,-0.20699633180771246,0.6510484209583051,-0.30723713588228735,-0.810962625889811,0.9904633417067886,1,0,0,1,0,1,0
-0.789698157349139,-0.6320669264473499,-0.6406317696268414,0.6727670345869831,-0.04310764946846655,-0.6307936562021778,-0.8487895143273975,-0.948330687952131,-0.7039785766125446,-0.6136423759970798,-0.22681904242413364,1.1812974119503268,-0.9073868448371983,-0.5673616085351225,-0.34676887876728263,-0.201288964401234,0.7670324454616597,-0.050955979582296695,-0.3118906445979173,0.5208758886533517,0.9984821541762637,-0.8769445523331276,-0.2750407572729136,1.0950276723771661,-0.7382340826495839,-0.3221358413234596,-0.22421597238850413,-0.25637860598591294,-0.19015266685794857,-0.12204640413004357,-0.23137502181107117,-0.7260076452705372,-0.40054235000682364,-0.9621249853369195,-0.23098677570275947,-0.25120653823839145,0.7099443683117221,-0.22053035717539307,1.1869907157056763,-0.7748061483197928,-0.4604791128191379,-0.5835848672745042,-0.30586039121018943,0.37004189073413196,0.3516015279992605,0.7783423459833229,0.7601180476220355,0.3705666974863961,1.2551457263150048,0.4879009976241023,1.6601990210138398,-0.6168178970315487,0.449414854519678,0.5614923106711213,-0.04434085527393363,-0.3655800061196721,-0.2886326872480923,-0.25861401718079874,-0.19702213893384327,-0.2563805766795771,-0.18309563160804176,-0.8516649605209057,0.23142127507807403,-0.9349486687328712,-0.5789064254799553,-0.9553656178385149,-0.21761735504050755,-0.7344325631812205,0.25183091438459715,-0.44368072694690336,1.3015146146980876,-0.978881583878651,-0.7729780207615906,-0.5488863244331749,-0.3933399467829137,-0.34039693480191746,-0.2240659585575291,0.6084106979832407,0.31623938387819733,-0.4343431617070363,-0.06949593959118747,0.3996092711392669,0.8462748116405794,-0.8668917541470221,-0.8616415890588562,-0.02125753013453995,-0.8514555381198274,-0.5665647136272683,-0.8673335043297107,-1.0119146159290393,-0.8862350748316047,-1.010224531736007,-0.955104633275311,0.117422088905353,1.6597772246051428,-0.9193762423010517,-0.9417423535221497,-0.8255269220190745,-0.7517985392294502,-0.833375727402576,-0.7927998517331625,-0.09609766124080872,-1.0220648183467484,-0.8590263640660254,-0.7430380805575533,-0.5730386282829935,-0.8480055156754752,-0.9122900635915715,-0.30723713588228735,-0.810962625889811,0.9904633417067886,1,0,0,1,0,1,0
-0.789698157349139,-0.6320669264473499,-0.6406317696268414,-1.816470993384855,0.9571715632306563,-1.0173150297950382,-0.9402178778384217,-0.5555520571805209,-0.28733429040012076,-0.8272153931636791,-0.03466295823287538,-0.06448762799442144,-0.9073868491500015,-0.14931038385605275,-0.5411666832596934,-0.7424387092931127,-0.06136139858164627,0.6746077880186431,-0.6528075027834738,0.6279137291144904,-0.08833178024244452,-0.5785194412966871,0.06107502289348929,1.2077085360947728,-0.05821576278224656,-0.3221358413234596,-0.22421597238850413,-0.25637860598591294,-0.19015266685794857,-0.9628905439804766,-0.45694447519239556,-0.9232027617381736,-0.7963871137367107,-0.5704555977885141,-0.6526104931700082,-0.7377313392718877,-0.5688514042431791,-0.07715158559979403,-0.26283598779923895,-0.7748061565088232,-0.4297439429596002,-0.19859505837815644,-0.04018417513482404,-0.539793580022699,-0.7958542769470466,-0.020186488090748772,-0.8133103137219095,-0.4080698588293808,-0.49434374380757934,0.5842500271216751,-0.23723142230196062,0.012047373948396077,-0.8621732795822035,0.6383558926854669,0.4297031225929969,-0.3655800061196721,-0.2886326872480923,-0.25861401718079874,-0.19702213893384327,-0.2563805766795771,-0.18309563160804176,-0.7984579763179789,-0.20088460512526873,-0.8050005760314358,-0.47986900539972605,-0.650905576740546,-0.18625366819747727,-0.6484461426649485,-0.28738244663829693,-0.18045154303241628,0.13420798111063106,-0.7153760995668909,-0.8348049035026864,-0.1339572812561018,-0.5124746609254442,-0.592228881839191,-0.42947185271593785,-0.15824423348100514,-0.10845166188594377,-0.35622850518091753,-0.4808396666013061,0.5078747504621162,-0.19125609498816568,-0.5145338892394106,-0.47965087162958997,0.5258152004035468,-0.4944848787775591,0.34757170268367493,0.28322294538333165,-0.3142954057419462,-0.123599218698789,-0.24648385512888885,0.12780066393515055,0.47880990466119955,0.7169220921030416,-0.2689849498777649,-9.79032974723555e-05,-0.28184961089958604,-0.3239687711105671,-0.22889224212092313,-0.24658782629640294,0.4987339642614526,0.4079472682374826,-0.2475329461105566,-0.4134345716525187,1.45566139988581,1.762015741709124,1.0422979961112377,-0.30723713588228735,-0.810962625889811,0.9904633417067886,1,0,1,0,1,0,0
0.1233903370858873,-0.6320669264473499,-0.16656426010297892,-0.156978974736963,0.15682811153321902,-0.6307936562021778,-0.7737713703919867,-0.7024839188954124,-0.35973897661251497,-0.7101890815794979,-0.5478899476445861,-0.28730637624434074,-0.9758440412532186,-0.671225272120594,-0.4692238170187005,-0.7519325654946003,-0.6981825961302547,-0.7132962378473822,-0.821984290772909,-0.8315386912252458,-0.5958774337437105,-0.2800943302602465,-0.45194380263977013,-0.3585555814585396,-0.11359737048861583,-0.3221358413234596,-0.22421597238850413,-0.25637860598591294,-0.19015266685794857,-0.12204640413004357,-0.23137502181107117,-0.5642065248395453,-0.7219184638150705,-0.7193164352794441,-0.7927365098216883,-0.47114240506484073,-0.6573532658959128,-0.5433373821299794,-0.6715187571571927,-0.9069938919794002,-0.6663583107425742,-0.668606918727206,-0.49760378299796504,-0.5557556074946021,-0.7157268959682981,-0.7190810546296295,-0.9908543203063014,-0.7944609350848456,-0.6347506762979411,-0.8454078632326412,-0.5663361415769425,0.6409126449283407,0.449414854519678,-0.2532617224715692,-0.48065636076031754,-0.3655800061196721,-0.2886326872480923,-0.25861401718079874,-0.19702213893384327,-0.2563805766795771,-0.18309563160804176,-0.6920759257190857,0.0372593021538961,-0.7993153478866283,-0.46335749842603036,-0.730249710227116,-0.12505663017502153,-0.7443340278580391,-0.4441367562419916,-0.5623302890954178,-0.058303298297777084,-0.9949210504706639,-0.6740245276200136,-0.6637252784301553,-0.37516655030656787,-0.7925497518163981,-0.7308945943546342,-0.7250719846695152,-0.6993982960811426,-0.810560232383942,-0.6332624497222885,-0.851273408481636,-0.4940247534441778,-0.875086123098362,-0.8719656625028905,-0.5248302754724694,-0.8508355282903142,-0.0814129209234841,-0.9950794887766258,-0.9866994029940529,-0.9209958794477092,-1.010224531736007,-0.955104633275311,-0.6363066493582668,-0.9906108020706311,-0.8840725651172777,-0.9484773948521901,-0.8696089853046095,-0.7517985392294502,-0.88832877151909,-0.7927998517331625,-0.6020940736471987,-1.0220648183467484,-0.855621296151421,-0.7430380805575533,-0.10056368980554543,-0.8480055156754752,-1.1220059983471553,-0.30723713588228735,-0.16123469530486406,-0.49431964199362743,0,1,0,1,0,1,0
0.1233903370858873,-0.6320669264473499,-0.16656426010297892,-0.156978974736963,0.15682811153321902,-0.6307936562021778,-0.8991923302122058,-1.1135089865045233,-0.5638312284460968,-0.8491578261761209,-1.010037470241764,-0.4574489606701021,-0.8235267862957786,-0.44012863033534705,-0.4552704396474073,-0.653829395932822,-0.4371385389600639,-0.7775850390745255,-0.7399591811739219,-0.61406498715561,-0.7187864330562141,-0.5785194412966871,-0.3546471302451325,0.14850833839886526,-0.39822492343718363,-0.3221358413234596,-0.22421597238850413,-0.25637860598591294,-0.19015266685794857,-0.12204640413004357,-0.7650780790877013,-0.834717773982566,-0.6375222714575511,-1.1354651475663284,-0.5293278736161545,-0.7877167637096708,-0.6388965567464212,-1.0095231673045675,-0.5628952876168755,-0.6128761757688654,-0.6209714615607619,-0.4322497829855194,-0.3794300484271983,-0.3908146752387628,-0.5973892170896515,-0.4332688183300425,-0.6482147110057427,-0.6071198065402631,-0.7569490039084761,-0.6204011725732744,-0.6895361745597193,0.012047373948396077,-0.8621732795822035,-0.08416183196780465,-0.13869231680850155,-0.3655800061196721,-0.2886326872480923,-0.25861401718079874,-0.19702213893384327,-0.2563805766795771,-0.18309563160804176,-0.6920759257190857,-0.8979439644111481,-0.9296695275390956,-0.7306842967748267,-1.0900661196861177,-0.5328948403700565,-0.8928560227431377,-0.5637105878941564,-0.996069109840816,-0.21390634242239448,-0.8419733006167306,-0.6676255006742637,-0.43237089956314634,-0.31881353751344854,-0.6860935197744616,-0.7671086522760818,-0.45141876595629543,-0.7501084830443917,-0.7294898865176155,-0.7760230425905382,-0.6180862224630566,-0.6538744730666995,-0.4817564134340513,-0.4073823575213504,0.7439192928654457,-0.44860415139357673,0.4080273979491217,1.0812051201098742,-0.24705147588692467,0.37384085209998025,-0.12263368094888544,0.7632128394827509,0.32193380983783204,1.4004890536514605,-0.18402647852195322,0.15225888102592358,-0.40674732080649223,-0.05226104085994698,-0.311321808295694,0.02010753438381366,0.8397073414279981,-0.6550869866682101,-0.3531609620026137,-0.449650058429427,4.652588646887829,6.5980209676541675,0.14751266737863922,-0.30723713588228735,-0.16123469530486406,-0.49431964199362743,0,1,1,0,0,1,1
