year,timeInterval,teamNumber,semesterId,teamMemberCount,femaleTeamMembersPercent,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,leadAdminHoursResponseCount,leadAdminHoursTotal,leadAdminHoursAverage,leadAdminHoursStandardDeviation,globalLeadAdminHoursResponseCount,globalLeadAdminHoursTotal,globalLeadAdminHoursAverage,globalLeadAdminHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageLeadAdminHoursResponseCountByWeek,standardDeviationLeadAdminHoursResponseCountByWeek,averageLeadAdminHoursTotalByWeek,standardDeviationLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursResponseCountByWeek,standardDeviationGlobalLeadAdminHoursResponseCountByWeek,averageGlobalLeadAdminHoursTotalByWeek,standardDeviationGlobalLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursAverageByWeek,standardDeviationGlobalLeadAdminHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,standardDeviationUniqueCommitMessageCountByStudent,averageUniqueCommitMessagePercentByStudent,standardDeviationUniqueCommitMessagePercentByStudent,averageCommitMessageLengthTotalByStudent,standardDeviationCommitMessageLengthTotalByStudent,averageCommitMessageLengthAverageByStudent,standardDeviationCommitMessageLengthAverageByStudent,averageCommitMessageLengthStandardDeviationByStudent,issueCount,onTimeIssueCount,lateIssueCount,semester_Fall,semester_Spring,teamLeadGender_F,teamLeadGender_M,teamDistribution_Global,teamDistribution_Local,processLetterGrade
0.1233903370858873,-1.5801673161183745,0.33227650859606744,0.30750324942088364,-1.816470993384855,-1.043987269858285,-1.3486190643032043,-1.1285702939155011,0.5296914575170182,-0.9083849798905904,-1.1135750373109574,-0.2071750890897137,-0.8297450521976593,-1.088171158166351,1.0852067990896601,-0.2430267314601884,-1.045820360100431,-1.4446785430437319,-1.3686687580310763,-1.0702581533686923,-0.3148431939266927,-0.5931151993073445,-1.2509542027638192,-0.8697863966087307,-0.5880566833468237,-0.8191303692313209,0.21252161950206105,-1.606716811307472,0.22546207464121362,-1.6403754144956881,-1.3205665495603467,-0.7915047502845455,-0.8227066021226682,-1.11211850988347,0.5657908813740988,-1.1406474394443245,-1.0109325456068072,-1.07632675872608,-0.19740095497913956,-1.121444977425037,-0.3376121434461314,-0.9805619954982342,1.0318232169621233,-0.6445515494881376,-1.0205140683636027,-0.949124860026501,-1.4781343451201172,-1.18047162514052,-1.0286155948397828,-1.0866301040003683,-0.31559389620616113,-1.0636915788957482,-0.03948356130054698,-0.8938575528241116,-0.6036461006538025,-0.8275624305612055,2.7921740614427017,-0.29660393730901674,0.019209354524325095,-1.7193535528306287,0.2683356847118791,-1.5619573021525701,-1.4265432207866375,-0.9317364593609241,-1.001627318587582,-0.941749415073238,0.48504516469914494,-0.624491646936802,-1.0576364983378828,-0.9210181859752471,-0.21888045736977227,-0.48594763369943667,-0.8196436058099725,-0.8142093105195106,1.0438272294510267,-0.013458214469934851,-1.1124668540316203,-0.9348614049801985,-1.4725566478169483,-1.0691611390736906,-0.9589192653927646,-0.9371413449654264,-0.32551557494976546,-0.3746530485363347,-0.8013368025363037,-0.8409934421707879,-0.9368718019517351,-0.8613756953920398,-1.3707090649168823,-0.9627796903841088,-0.5328255701642988,-0.9209958794477092,-0.8244492704660018,-0.955104633275311,-1.0475410489548977,-0.9906108020706311,-0.9426250053245128,-0.9484773948521901,-0.4728704157347947,-0.7517985392294502,-0.7234696391695482,-0.7927998517331625,-1.0161187326287922,-1.0220648183467484,-0.9135074506996953,-0.7430380805575533,-1.356170956384116,-0.8480055156754752,-1.0689805945222823,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,1,0,0,1,1,0,0
1.0364788315209135,-1.5801673161183745,0.6348191014340971,0.7815707589447461,0.6727670345869831,-0.04310764946846655,-0.7964456734562608,-1.0688463354006243,-1.5065245408351249,-0.24707061558384788,-1.0153288530486697,-1.3883751656459489,0.16573505910392958,-0.9798963397153926,-0.522161120076337,-0.3508418705603628,-0.9319408941388413,-1.0613196475981985,-0.10741807943322482,-0.9374272903044837,-0.9641793529539637,0.51982271516658,-0.9435458721807052,-0.5775446607997848,0.19954979209230894,0.6576004464540357,-0.331122394256437,-5.674801544195159e-16,4.3293333705759996e-16,2.6157647430930184e-16,0.1973043101555804,-0.7915047502845455,-0.978770559877592,-0.7769487241766118,-1.5452979302666907,-0.7734355660703564,-0.9286483275555669,-0.6723753832042565,-1.3916822776801239,-0.6836305616970403,-0.5818218217982968,-0.5042324034936675,-0.5109961848691027,-0.3451509836801887,-0.7334995741917325,-0.5341516889779031,-1.0803661910908195,-0.6512245747738643,-0.7940886317538307,-0.5117007435720518,-0.9777731427380238,-0.5079189784182393,-0.03948356130054698,-0.8938575528241116,-0.07547478209960308,-0.10946305132032724,-0.3759278519633224,-0.29660393730901674,0.0,2.3443835004744803e-16,-4.3960260225055425e-16,2.588470731064469e-16,-1.0951875547307683,-0.9317364593609241,-1.1363046037868618,-0.8327396270981008,-1.4641963051009508,-0.5210269015622959,-1.1028044303656446,-0.741158618464155,-1.3607636664719363,-0.2539293631166625,-1.0506918970590164,-0.882508994686449,-0.5116853099606608,-0.4965225285220415,-1.0093057877048883,-0.7740302162369019,-1.0843770908882588,-0.568353031544575,-0.9567750130619455,-0.7582889249686988,-0.9617007462926953,-0.24757375632260473,-0.8586973851956824,-0.851317515614822,0.23037780091914664,-0.8537805749805022,-0.902223967442204,-0.5207667379207774,-0.8858385512541075,-0.9209958794477092,-0.8863743575560035,-0.955104633275311,0.117422088905353,-0.9906108020706311,-0.9004328057634169,-0.9484773948521901,-0.7814448587335395,-0.7517985392294502,-0.7784226832860621,-0.7927998517331625,0.15674877639237855,-1.0220648183467484,-0.8717953687457918,-0.7430380805575533,-0.8999272179587352,-0.8480055156754752,-0.34334401266601794,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,0,1,0,1,0,1,0
1.0364788315209135,-1.5801673161183745,0.6623229735102817,0.7815707589447461,-0.156978974736963,0.15682811153321902,-0.9068803516256495,-1.0628739397631872,-1.3334461830276982,-0.696322178174951,-1.0034202249159523,-1.1778134164978764,-0.40190339808432496,-1.0043454926300515,-0.46419047456788964,-0.44509478090471416,-1.0169495095928267,-1.3280510480044105,-0.878544673545306,-0.9270091819654058,-0.7886830903708004,-0.32342084400871807,-0.9435458721807052,-0.9245817216014399,-1.1608613936683818,-0.08076496138864263,-0.331122394256437,-5.674801544195159e-16,4.3293333705759996e-16,2.6157647430930184e-16,-0.18216340477340137,-0.7915047502845455,-0.9592625661141182,-0.6931562743659714,-1.365855383405201,-0.5898296240446765,-0.8875062186019453,-0.548082648560024,-1.1787886542594852,-0.4344131196550978,-0.6530496440811889,-0.49022270730370116,-0.4553535186439867,-0.27470378998491707,-0.9477498305065665,-0.837639530410817,-1.357123188311202,-1.0098486951531644,-0.7580075553419185,-0.8775648940334307,-0.7988057753569069,-0.8211726405828986,-0.03948356130054698,-0.8938575528241116,-0.9877706965770547,-0.6679847816694353,-0.3759278519633224,-0.29660393730901674,0.0,2.3443835004744803e-16,-4.3960260225055425e-16,2.588470731064469e-16,-1.0951875547307683,-0.9317364593609241,-1.1010813142333888,-0.9753078503362008,-1.298510782132778,-0.9242396631220527,-1.059230661780351,-0.9417859261758492,-1.1572105761840024,-0.8095068919933562,-1.024954872619023,-0.9505394577330007,-0.455584858451732,-0.6268449510072213,-1.0810826423602629,-0.8690561596972337,-1.3544625853394052,-0.8642518764034418,-0.9138899430303146,-0.9737982652209753,-0.7897588047738887,-0.9246856589372132,-0.8505030162443425,-0.851317515614822,-0.22274704491582306,-0.8455654447394513,-0.643287699158979,-0.9830106231923096,-0.8354081253841349,-0.9209958794477092,-0.8863743575560035,-0.955104633275311,-0.3348151540528189,-0.9906108020706311,-0.8547963450136602,-0.9484773948521901,-0.7373627954480045,-0.7517985392294502,-0.7784226832860621,-0.7927998517331625,-0.29855693363136787,-1.0220648183467484,-0.8266782188772839,-0.7430380805575533,-0.6477568678403063,-0.8480055156754752,-1.102192980831085,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,0,1,1,0,0,1,0
1.0364788315209135,-1.5801673161183745,0.6898268455864662,0.7815707589447461,-0.156978974736963,0.15682811153321902,-0.9068803516256495,-1.0354009186603874,-1.1929472794492761,-0.5186072359877585,-0.9676943392465545,-0.9929299251007795,-0.34086422603553856,-1.0025991244075454,-0.46023793012835656,-0.3344528568983509,-1.0249691900716937,-1.3604475733963302,-1.1046476111585624,-1.015563091780934,-1.146695457195442,-0.8045128502634533,-0.9435458721807052,-0.8697863966087307,-0.9460596285508078,-0.8191303692313209,-0.331122394256437,-5.674801544195159e-16,4.3293333705759996e-16,2.6157647430930184e-16,-0.18216340477340137,-0.7915047502845455,-0.8695257915903428,-0.6480372653173095,-1.220190255721183,-0.5305107840836845,-0.7640798871331647,-0.5480826518227082,-0.9918576634530442,-0.4344131238985299,-0.6479619418790297,-0.5392566380845116,-0.45155970008185203,-0.311688567118752,-0.9679621182028022,-0.9181567137396031,-1.3907373974901254,-1.1330763682852183,-1.0646966674631826,-0.9036980397456028,-1.1638991957944302,-0.8514875007101168,-0.03948356130054698,-0.8938575528241116,-0.8437239739461078,-0.7477736144931466,-0.3759278519633224,-0.29660393730901674,0.0,2.3443835004744803e-16,-4.3960260225055425e-16,2.588470731064469e-16,-1.0951875547307683,-0.9317364593609241,-1.0724882907430227,-0.9550872810224614,-1.1640131210112965,-0.8670516638878506,-1.0209707668357673,-0.9128352682249026,-0.9784810292963726,-0.7293366738472735,-1.0232000751854415,-0.9227536768867303,-0.4517598272532335,-0.5736171748737525,-1.0898004786813695,-0.8909912408775315,-1.3872664905626013,-0.9325549619876123,-1.0013754837334343,-1.020308088795805,-1.1405203568063804,-1.0708155432346655,-0.7439762198769251,-0.7067804873983429,0.8176276011212673,-0.7372187270320064,0.12355629034656782,-0.016339321364233047,-0.6336864219042442,-0.5038662240544542,-0.5457863785609941,-0.4345074941451386,0.7706034134846059,-0.637049039312083,-0.6020736802956679,-0.4628809149562795,-0.6932807321624695,-0.6449646760166314,-0.6318794005405546,-0.6512621153753511,0.7469261455119209,-0.35607354091252946,-0.6918943089664268,-0.5409370573151437,-0.20555885309929972,0.12257307709547094,-0.40278612081573784,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,0,1,0,1,0,1,0
1.0364788315209135,-1.5801673161183745,0.7173307176626508,0.7815707589447461,-0.156978974736963,0.15682811153321902,-0.9068803516256495,-1.068846334898943,-1.3639894190690112,-0.7406405191974377,-1.039146109272424,-1.3626969003455645,-0.7175244785207541,-0.9135343519055078,-0.2586581792061466,0.018486123133512375,-1.0217613176758054,-1.347488962786011,-0.9756952435747607,-0.9634725567218785,-0.9360999479923204,-0.5621028282857121,-0.9435458721807052,-0.8697863966087307,-0.9460596285508078,-0.8191303692313209,-0.331122394256437,-5.674801544195159e-16,4.3293333705759996e-16,2.6157647430930184e-16,-0.18216340477340137,-0.7915047502845455,-0.9787705582389205,-0.931642478742152,-1.3975217115011893,-0.9033720843458631,-1.0109325456068072,-0.9209608524927212,-1.3657196374329108,-0.9193767957783364,-0.3884891569203863,-0.8544747705847668,-0.25807496828475457,-0.5494478554563355,-0.9598772026149581,-0.9305439730000753,-1.3772917133479572,-1.1520344723544063,-0.884291307882129,-0.8514317373453346,-0.9491383609503934,-0.7908577656013943,-0.03948356130054698,-0.8938575528241116,-0.8437239739461078,-0.7477736144931466,-0.3759278519633224,-0.29660393730901674,0.0,2.3443835004744803e-16,-4.3960260225055425e-16,2.588470731064469e-16,-1.0951875547307683,-0.9317364593609241,-1.1072971881182236,-0.9057777771659155,-1.327749400413845,-0.7275940708994343,-1.0974905553858385,-0.8955670359471114,-1.335940115773509,-0.6815174515327604,-0.9337054193390474,-0.79063307604437,-0.25668325112393214,-0.32052060589610065,-1.0863133439088275,-0.8919347957445002,-1.3741449280140683,-0.9354930732503355,-0.9499134011364154,-0.9597706302930283,-0.9341900327610616,-0.880612030554673,-0.8586973851956824,-0.8616415890588562,-0.5248302754724694,-0.8430854054213982,-0.31834806837218677,-0.781730071568404,-0.8858385512541075,-0.9209958794477092,-0.9482994446460052,-0.955104633275311,-0.6363066493582668,-0.9906108020706311,-0.8410193002590167,-0.9484773948521901,-0.7814448587335395,-0.7517985392294502,-0.833375727402576,-0.7927998517331625,-0.6020940736471987,-1.0220648183467484,-0.8130579472188664,-0.7430380805575533,-0.3313078010250229,-0.8480055156754752,-0.7717580226233144,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,0,1,0,1,0,1,0
1.0364788315209135,-1.5801673161183745,0.7448345897388352,0.7815707589447461,-0.156978974736963,-1.043987269858285,-0.9068803516256495,-1.1273758150890225,-1.6633131728108648,-0.7395134551048373,-1.0674291023588736,-1.5090629986452753,-0.5849062608572486,-1.0183164369431492,-0.49581082676401655,-0.0012670507598842352,-0.9287330203844193,-0.9716892519118946,-0.13942635935361775,-1.0363993056878733,-1.2309336602870231,-0.7409754106658998,-0.9435458721807052,-0.8332561786257484,-0.8028584474619895,-0.08076496138864263,-0.331122394256437,-5.674801544195159e-16,4.3293333705759996e-16,2.6157647430930184e-16,-0.18216340477340137,-0.7915047502845455,-1.169948905554659,-0.8865234613915923,-1.7078517688694301,-0.8440532325211026,-1.1086450592495698,-0.8199730023044092,-1.5137066727754698,-0.7880324622901778,-0.6937512564276049,-0.518242095368648,-0.48570406395425625,-0.29583794750174214,-0.725414655208224,-0.8438331658073219,-0.9873668699308856,-1.0193277564772287,-1.1368588109420095,-0.9559643450727843,-1.2498035291307146,-0.9121172379408804,-0.03948356130054698,-0.8938575528241116,-0.7476928226125316,-0.7477735977374942,-0.3759278519633224,-0.29660393730901674,0.0,2.3443835004744803e-16,-4.3960260225055425e-16,2.588470731064469e-16,-1.0951875547307683,-0.9317364593609241,-1.1682127603522925,-0.9909995420795875,-1.6142878983737998,-0.9686190513912553,-1.1277796392556052,-0.9028327103639834,-1.4774343413051474,-0.7016375712193665,-1.0389932496309595,-0.8445845246393886,-0.4861851048266939,-0.4238725920210205,-0.9851864382512233,-0.7297897898966798,-0.9936196108918265,-0.4305939046346441,-1.0219603168082654,-0.990098516892497,-1.2230524858467828,-0.9758996538134617,-0.834114278341663,-0.8100212218386852,0.9855858773107626,-0.8361102948393738,-0.564953554624617,-0.7671080034262413,-0.9110537641890939,-0.7471918563671863,-0.8554118140110026,-0.7184695700343235,0.8711508271689727,-0.9906108020706311,-0.8767535100913734,-0.8575543368966452,-0.8549164336115407,-0.6695577929979035,-0.815059877798542,-0.6858073798821411,0.9155916264319558,-1.0220648183467484,-0.8729303630084272,-0.6944007639351841,-0.7686228309699107,-0.5526667046164193,-1.0280632878442748,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,0,1,0,1,0,1,0
1.0364788315209135,-1.5801673161183745,0.8273462059673888,0.7815707589447461,-0.156978974736963,-1.043987269858285,-0.9068803516256495,-1.0616794601340185,-1.3273375327406773,-0.4495626398439211,-1.0451004234846633,-1.3935108150391702,-1.1177377798250725,-0.9379835065316073,-0.3139938002528961,0.039007034778104493,-0.9519900959535241,-1.0656391846194886,-0.5132991665777562,-1.0051449850827079,-1.1045763571238199,-0.23759239084352313,-0.9435458721807052,-0.8149910716160215,-0.731257864435642,-0.08076496138864263,-0.331122394256437,-5.674801544195159e-16,4.3293333705759996e-16,2.6157647430930184e-16,-0.18216340477340137,-0.7915047502845455,-0.9553609655261114,-0.854295602091048,-1.3595221145940373,-0.8016826388198145,-1.0315036007316063,-0.9364974439426038,-1.3968748020221022,-0.9395836147916928,-0.45971698418922613,-0.46220332296533306,-0.3111884270923699,-0.25356963468717864,-0.784030295243343,-0.5867975386454616,-1.0848480859617418,-0.6259471033451471,-1.0286155966077553,-0.799165426530191,-1.1209470306296139,-0.7302280220045082,-0.03948356130054698,-0.8938575528241116,-0.6996772519873786,-0.5084071484162741,-0.3759278519633224,-0.29660393730901674,0.0,2.3443835004744803e-16,-4.3960260225055425e-16,2.588470731064469e-16,-1.0951875547307683,-0.9317364593609241,-1.0998381387428393,-0.8715415221216991,-1.2926630555293117,-0.6307667778920516,-1.1038672045804663,-0.9863487235271584,-1.3657283730668193,-0.9329102768458694,-0.9582725810753091,-0.8623743391941526,-0.3102336868319021,-0.4579516153050576,-1.0104681660234272,-0.8514577546108648,-1.0887509452241881,-0.8094526543702317,-0.991083067646312,-0.9335584087669127,-1.0992542937304912,-0.7982554747154224,-0.8505030162443425,-0.8306693687267536,0.9855858773107626,-0.8464954594837212,-0.683905153007328,-0.7365126696761145,-0.8354081253841349,-0.9209958794477092,-0.762524183376,-0.955104633275311,0.8711508271689727,-0.9906108020706311,-0.8599627367966516,-0.9484773948521901,-0.847567953661842,-0.6863764262048161,-0.8058992053443191,-0.7076878615462653,0.9155916264319558,-1.0220648183467484,-0.8769029706176983,-0.7329171635188996,-0.45492071774974296,-0.38541311578683873,-1.016446270990476,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,0,1,0,1,0,1,0
1.0364788315209135,-1.5801673161183745,0.8548500780435734,0.7815707589447461,-0.156978974736963,0.15682811153321902,-0.9620976907103439,-1.047345710938624,-1.1467930538364017,-0.20074662258675793,-1.0019316461701215,-1.0631171762547866,-0.4601494993426724,-0.9991063901629573,-0.38162622517740896,-0.12378438066718968,-0.94477238332943,-0.9911271739503169,0.2207147802494762,-1.0077495116114108,-1.0577773542596993,-0.33095129020138836,-1.2509542027638192,-0.851521289471148,-0.4448555162917205,-0.8191303692313209,-0.331122394256437,-5.674801544195159e-16,4.3293333705759996e-16,2.6157647430930184e-16,-0.37189726223789227,0.19666857975698354,-0.9085417821761438,-0.5062346558075095,-1.2814118296982493,-0.7028179008059869,-0.8823634541727574,-0.6024607207009797,-1.1255652410439179,-0.8772792592318779,-0.6377865438852147,-0.13297549780555448,-0.4825425504333041,-0.1998536444646044,-0.7658392357507867,-0.5589262061981851,-1.1251851383882465,-0.6828214135621105,-1.037635863942761,-0.8644983102014205,-1.0762051861535145,-1.0510603981399516,-1.0301642798999384,0.5112070000132755,-0.5076149587312788,-0.8275624305612055,-0.3759278519633224,-0.29660393730901674,0.0,2.3443835004744803e-16,-4.3960260225055425e-16,2.588470731064469e-16,-1.1614586879419422,0.18683225835623105,-1.0849200406882487,-0.6741439073160743,-1.2185918859971285,-0.4985235094962987,-1.057636499342205,-0.6829527082014492,-1.1150105451053616,-0.6274537470746285,-1.0196904826521584,-0.7598328475605065,-0.3268088264879314,-0.3205822836066881,-1.002622113090332,-0.735356555560911,-1.0395450860116304,-0.49578901917988205,-0.9936561714879754,-0.9062514213822846,-1.0820601003007668,-0.7132463617129831,-0.8668917541470221,-0.851317515614822,0.9855858773107626,-0.8540905798952588,-0.7583704850626345,-0.7099033212559347,-0.9362689771240802,-0.9209958794477092,-0.8863743575560035,-0.955104633275311,0.8711508271689727,-0.9906108020706311,-0.9021549363577474,-0.9484773948521901,-0.8255269220190745,-0.7517985392294502,-0.7784226832860621,-0.7927998517331625,0.9155916264319558,-1.0220648183467484,-0.8734979027030939,-0.7430380805575533,-0.7598325790040524,-0.8480055156754752,-0.6538426599803896,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,0,1,0,1,0,1,0
1.0364788315209135,-1.5801673161183745,1.0748810546530494,1.2556382684686087,0.6727670345869831,-0.04310764946846655,-0.7964456734562608,-0.9040082151384538,-0.804030050309757,-0.7395134551048373,-0.8768910524646382,-0.7913555877352885,-0.5734093327717674,-0.9100416242621908,-0.39040966402850186,-0.48650763023047777,-0.9688314260796544,-1.1855063344657588,-0.8991568145501976,-0.9426363466435933,-0.9817289873202069,-0.8942291552141854,-0.9435458721807052,-0.7784608574687119,-0.588056698382947,-0.8191303692313209,-0.331122394256437,-5.674801544195159e-16,4.3293333705759996e-16,2.6157647430930184e-16,0.1973043101555804,-0.7915047502845455,-0.44034993272673206,-0.28708517993374005,-0.8169723202196343,-0.23674127636804598,-0.45037131455165164,-0.524777764321616,-0.7880509832559895,-0.5236599081099339,-0.3783137780156272,-0.5042324005516317,-0.3845355903864266,-0.34515098146110207,-0.8264761023483473,-0.7261542033097464,-1.2092206660415439,-0.8961000787004397,-0.8121291775368118,-0.5901002026604163,-0.9956698877444273,-0.5837061520787346,-0.03948356130054698,-0.8938575528241116,-0.603646110737073,-0.5084071484162741,-0.3759278519633224,-0.29660393730901674,0.0,2.3443835004744803e-16,-4.3960260225055425e-16,2.588470731064469e-16,-1.0951875547307683,-0.9317364593609241,-0.9933394918174329,-0.8229794550118064,-0.791708025691349,-0.4934230929685762,-0.9792568583712057,-0.7848080195666567,-0.7836162000503251,-0.3748033685605543,-0.9921986644636575,-0.8026336341366586,-0.38418429446540836,-0.3435094510884591,-1.0427241619981689,-0.7654306538554757,-1.2101254005203244,-0.5415750753925649,-0.961063522226516,-0.9276581981623757,-0.9788949483882932,-0.779717516344511,-0.8668917541470221,-0.851317515614822,0.9855858773107626,-0.8373503144984004,0.46015313038783623,-0.611314022476118,-1.0119146159290393,-0.8862350748316047,-0.9792619881910061,-0.9077776206271135,0.8711508271689727,-0.9906108020706311,-0.8801977712800342,-0.9141286840689842,-0.8255269220190745,-0.7517985392294502,-0.7784226832860621,-0.7927998517331625,0.9155916264319558,-1.0220648183467484,-0.781561069008776,-0.7430380805575533,0.42685142155326017,-0.8480055156754752,-0.49199219524739746,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,1,0,0,1,0,1,0
1.0364788315209135,-1.5801673161183745,1.102384926729234,1.2556382684686087,0.6727670345869831,-1.043987269858285,-0.7964456734562608,-0.6137497804699306,0.4329711419210746,-0.3910494542547408,-0.6878415793364243,0.023929228512094662,-0.33281486652344167,-0.637608213579662,0.1234210527949654,-0.13481243966336032,-0.9207133419489669,-1.023523702517096,-0.5834042710616313,-0.5727935559394978,0.26429441731642545,0.3561723786312419,-0.9435458721807052,-0.7784608574687119,-0.588056698382947,-0.8191303692313209,-0.331122394256437,-5.674801544195159e-16,4.3293333705759996e-16,2.6157647430930184e-16,0.1973043101555804,-0.7915047502845455,0.5077385807177495,0.3123530975536394,0.46551410509977215,0.42000304523279397,0.2027596734929371,-0.09752149955860183,0.036262736367781837,-0.06058696649352551,0.4153676497047938,0.1682329149684483,0.10866076479740652,0.07753217553265877,-0.7052023725488904,-0.9119630860603605,-1.0411496149703394,-1.1330763702758189,0.4687488481861225,0.4813590591078521,0.27499835977680603,0.45205187521578777,-0.03948356130054698,-0.8938575528241116,-0.603646110737073,-0.5084071484162741,-0.3759278519633224,-0.29660393730901674,0.0,2.3443835004744803e-16,-4.3960260225055425e-16,2.588470731064469e-16,-1.0951875547307683,-0.9317364593609241,-0.7415965725047224,-0.6497884873700545,0.3924561415874811,-0.0036028030520502,-0.8105413534562743,-0.5868626019756022,0.004531431147790859,0.1733474649926751,-0.764075040967746,-0.5903203819400881,0.11306970296942317,0.06320801282859241,-0.9991349790500879,-0.7650534418600147,-1.046105869352543,-0.5404004844029454,-0.6565795395914362,-0.48463086212879636,0.24189277790058664,0.612236455167567,-0.8505030162443425,-0.8409934421707879,0.38141941619747,-0.8520755479493407,-0.9276098760974221,-0.8592488881863112,-0.9614841900590666,-0.8167134655993955,-0.9482994446460052,-0.860450607978916,0.49428645803716287,0.3345832112672557,-0.9210983728953822,-0.9161491964679963,-0.7373627954480045,-0.7517985392294502,-0.7234696391695482,-0.7927998517331625,0.30851734640029416,-1.0220648183467484,-0.8624314319806298,-0.7430380805575533,-0.9246498013036792,-0.8480055156754752,-0.8990178434196907,-0.8359708115866888,-0.810962625889811,-0.49431964199362743,1,0,0,1,0,1,0
