Unnamed: 0,year,timeInterval,teamNumber,semesterId,teamMemberCount,femaleTeamMembersPercent,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,leadAdminHoursResponseCount,leadAdminHoursTotal,leadAdminHoursAverage,leadAdminHoursStandardDeviation,globalLeadAdminHoursResponseCount,globalLeadAdminHoursTotal,globalLeadAdminHoursAverage,globalLeadAdminHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageLeadAdminHoursResponseCountByWeek,standardDeviationLeadAdminHoursResponseCountByWeek,averageLeadAdminHoursTotalByWeek,standardDeviationLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursResponseCountByWeek,standardDeviationGlobalLeadAdminHoursResponseCountByWeek,averageGlobalLeadAdminHoursTotalByWeek,standardDeviationGlobalLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursAverageByWeek,standardDeviationGlobalLeadAdminHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,standardDeviationUniqueCommitMessageCountByStudent,averageUniqueCommitMessagePercentByStudent,standardDeviationUniqueCommitMessagePercentByStudent,averageCommitMessageLengthTotalByStudent,standardDeviationCommitMessageLengthTotalByStudent,averageCommitMessageLengthAverageByStudent,standardDeviationCommitMessageLengthAverageByStudent,averageCommitMessageLengthStandardDeviationByStudent,issueCount,onTimeIssueCount,lateIssueCount,semester_Fall,semester_Spring,teamLeadGender_F,teamLeadGender_M,teamDistribution_Global,teamDistribution_Local,processLetterGrade
67,2015,2,222,6,5,0.1568281115332167,20,-0.822829708490812,-1.179071697735502,-0.7622061867755692,-0.8033788364111752,-1.1534668429821935,-0.6432790279426739,-0.6724928968127903,-0.4055383413627748,-0.49671023692325533,-0.9421023488990398,-1.254601752315092,-1.0286803577712014,-0.5741329301082531,-0.5078885871215746,-0.7897178345918247,-0.31981394515933187,-0.47780993323141024,-0.3899669698506891,-0.16558916860209927,-0.3221358413234585,-0.14822865611368635,-0.10154070571043255,-0.13323893654733623,-0.17738981041200833,-0.7820598451773535,-0.8582457016989409,-0.7901204927782992,-1.2055139039717475,-0.7210419476527875,-0.8687903540563021,-0.7520190670993354,-1.1534976890013953,-0.7018251130848431,-0.5754531837262192,-0.5311935125225947,-0.3987657888969477,-0.3060777533356918,-0.8967667158796899,-0.7412389135403863,-1.2811378679643264,-0.8663047701175141,-0.517351981610409,-0.4342995762233924,-0.5125316546363848,-0.3095625789439169,-0.03846418917218647,-0.8935797220820356,-0.4596484041411502,-0.6722739869007806,-0.36558000611967023,-0.2886326872480911,-0.117001185344199,-0.1232334928543667,-0.09828072501277227,-0.12172424471906874,-0.42615541816080704,-0.9252772541223446,-0.8513602586900064,-0.9308464213734476,-1.149973518821778,-0.9219412538678017,-0.84521525228072,-0.8381883687970295,-1.1334924947597225,-0.7752726930117794,-0.6916773956935955,-0.819220015547192,-0.3987919962580543,-0.5496810535678056,-1.0025057639959798,-0.7433569773815712,-1.2798350707511672,-0.7794591772244621,-0.5658154495387901,-0.8727709180277706,-0.514279016650267,-0.9337876373353643,78,65,0.48201313197283346,3818,0.25532946499407433,0.05549009322490414,-0.1041669502695287,0.466391400536187,-0.06586695361348129,0.6766481308169953,0.2570880241056027,-0.09096857129824631,-0.12934883215196197,0.4507333979342485,-0.27009292462133333,-0.45393826922750957,-0.20691102447431842,-0.4257751243824298,0.44978353136366106,-0.3922060676701345,-0.27199265558823166,-0.3529468615342172,0.1253150170116466,-0.011196081730132671,0.198627272782516,0,0,0,0,1,0,1,0,1,1
68,2015,2,223,6,5,-1.0439872698582826,20,-0.6820289002383413,-0.8187874140411738,-0.34500110752185614,-0.8026352804244793,-1.1515417520590068,-0.6500991681304072,-0.6550431176513961,-0.3857795346608734,-0.24537462251540534,-0.276727800735778,0.09136437418436943,1.4985010907678402,-0.4687875846020977,-0.2948361140332104,0.14864779865426056,-0.31981394515933187,-0.7507777521712995,-0.925900336646854,-0.28279398547460766,-0.3221358413234585,-0.14822865611368635,-0.10154070571043255,-0.13323893654733623,-0.17738981041200833,-0.7820598451773535,-0.6281609164844185,-0.6647963597861076,-0.8320056717642341,-0.5562316870979807,-0.8675053675158426,-0.8988432896080056,-1.1515514964434441,-0.8927954547121094,-0.5500318567405282,-0.5022775805730838,-0.3798008140643791,-0.28426227702545936,-0.05750232837044794,0.9782114861926582,0.11543292152549975,1.765448297490389,-0.33480759788667913,-0.15812602429387185,-0.2952681928194396,0.010895368757272074,-0.03846418917218647,-0.8935797220820356,-0.8186759862416516,-0.5012191602824208,-0.36558000611967023,-0.2886326872480911,-0.117001185344199,-0.1232334928543667,-0.09828072501277227,-0.12172424471906874,-0.42615541816080704,-0.9252772541223446,-0.7048260758466132,-0.1938589782990042,-0.8051062719030552,0.12061136855982203,-0.8444190123300809,-0.5647901518863339,-1.1316314871019493,-0.3965938094116262,-0.674142816542986,-0.3531036373200505,-0.3796704688731132,-0.10292887512708199,-0.2788659943391192,0.3214738847300887,0.08302761982445635,0.8796160482184257,-0.46172371128034784,-0.19006532263980777,-0.3055519893395513,0.13928983253318308,4,4,0.9855858773107632,76,-0.7583704850626347,-0.8307404151101668,-0.9866994029940509,-0.9209958794477093,-0.9482994446460058,-0.9551046332753101,0.8711508271689742,-0.9906108020706323,-0.9185151770038861,-0.9363543204581177,-0.7814448587335393,-0.7517985392294512,-0.7234696391695493,-0.7927998517331638,0.9155916264319555,-1.0220648183467507,-0.8573238301087233,-0.7430380805575527,-0.7598325790040525,-0.8480055156754752,-0.8522165204230936,0,0,0,0,1,0,1,0,1,1
69,2015,2,226,7,6,-0.04310764946846805,24,-0.3133216956486556,-0.26513020199193005,-0.13381668019726364,-0.25463427047657095,-0.1318845119361519,0.06709919534814408,-0.19960383671052054,-0.07260242163093653,0.04565605625989289,-0.5161345260921273,-0.5678512835375498,-0.3477550967416447,-0.36084111660799756,-0.3342902718429138,0.027320351404519404,-0.012822728933275152,0.08632356570702579,0.3174650844844034,0.29951528316364356,1.306550958908189,-0.9400179288586529,-1.8082479773553728,-0.6711462958638348,-0.25325168670184023,-0.5188979117801559,-0.32437100136703817,-0.24185921327528584,-0.2945336472359761,-0.0696255622223862,-0.2401746190218391,-0.1865750802612281,-0.15004007024274035,-0.028730860130343424,-0.19921751458487041,0.12515707174607807,-0.10139495932903027,0.16673777300474296,-0.49036480171160285,-0.055365479278678395,-0.5873900649438257,0.17097475874863777,-0.4127833427717122,0.25927949985003834,-0.36232481125525506,0.47207030145507317,-0.03846418917218647,-0.8935797220820356,0.014268011040589485,0.09268266818978482,1.5319102060520216,2.931918876554775,-1.7154457767993498,-0.8260866245589484,-1.8352367340632423,-0.6885733845768833,-0.16125279839932868,-0.32776474327463867,-0.32110520335934345,-0.09870482822819035,-0.3123552664086932,-0.07278864099009667,-0.2575899032902681,0.01739869895149303,-0.17991147287451645,0.05339127275432815,-0.2164902588693062,-0.1819272844464393,-0.10202586777170895,-0.11538744981924923,-0.5392369810499896,-0.4531873047047577,-0.6034878080012607,-0.49040597297391614,-0.35506180419746697,-0.08273412355716087,-0.3287438772544892,0.015175999931765893,65,60,0.753283873012702,6176,1.8145895159905245,2.6026761576920614,-0.26806583434694,-0.2444984645604627,-0.09682949715848216,-0.1048632926581056,0.8225353235509708,-0.6945166713873995,0.3782491605269352,1.1536663546452688,-0.3847062891637243,-0.4872184142519921,-0.2728546774141352,-0.4515961787308975,0.7536849159475114,-0.11795288159601482,0.12946485154362383,0.33801009211481814,1.0928600166060425,1.5832351793973791,1.6873362916866088,0,0,0,1,0,0,1,0,1,1
70,2015,2,232,7,7,-1.0439872698582826,35,0.25823413268151796,-0.041951677827844,-0.823913883426823,0.3729272633591311,0.16934659924607753,-0.6622246402725431,-0.053025675386914724,-0.2960180888901226,-0.4195104246110768,-0.41764948275884284,-0.7288951919079414,-0.4342488824301071,-0.34523439806738215,-0.7213168067010075,-0.6349275416880075,-0.012822728933275152,-0.2048421085591967,-0.1398647236090437,-0.08168175896721833,-0.3221358413234585,-0.14822865611368635,-0.10154070571043255,-0.13323893654733623,0.5812289524863098,-0.7820598451773535,0.4228195962893902,0.19308573651304206,-0.026656796777403912,0.08440268674497951,0.6274487295438956,0.21130201643199575,0.1838156014071004,0.07493803669015173,-0.028386180414141832,0.013084423515646126,-0.2936456334575742,-0.10851351809451283,-0.3909862007550796,-0.23922508017098792,-0.7356661717209446,-0.405292868021039,-0.3911484521776842,-0.40052423487233413,-0.7301782895854312,-0.49507564385297853,-0.03846418917218647,-0.8935797220820356,-0.29210219353136374,-0.2812083253856095,-0.36558000611967023,-0.2886326872480911,-0.117001185344199,-0.1232334928543667,-0.09828072501277227,-0.12172424471906874,-0.09502714345895903,-0.9252772541223446,-0.16800713901541484,-0.6837386044483671,-0.0615123551523984,-0.6630632753064393,-0.06057730285574497,-0.6196929286626653,0.14528655725398187,-0.580316509462188,-0.4193904058212395,-0.669181470208583,-0.2928040923093833,-0.4672405159618548,-0.6239539616597924,-0.39467174610609573,-0.7475290615107241,-0.40154354808304,-0.5599407809214666,-0.49847359461425994,-0.7233741619507263,-0.5236202840601443,139,133,0.8550859217102919,6456,0.1706183802055218,-0.0902707607683855,0.3144055844512447,0.06061379245210502,0.587442715186037,0.41708494825178216,0.7240229774599156,-0.6857613371738703,0.16057185340356764,-0.07994994597827752,-0.08243117300848232,-0.18532064327429384,0.10867881258240941,-0.07672227061376957,0.8232296153062404,-0.7521721841445561,-0.1369087591940979,-0.23849648129457848,0.025980618897269738,-0.3840998368294246,-0.05217914246934989,0,0,0,1,0,0,1,0,1,1
71,2015,2,235,7,5,-1.0439872698582826,23,-0.5662858622438721,-0.7432524990334031,-0.19144214905440818,-0.43011356640693593,-0.44017829336136866,0.7612853538489754,-0.5922239060743599,-0.41516002279335584,-0.3273497151791494,-0.5817912207508759,-0.6453149339489276,-0.46414864973048686,-0.5117060570382618,-0.5435688683520727,-0.25328568242110494,-0.012822728933275152,-0.7325798968449664,-0.9687750060305637,-0.08168175896721833,-0.3221358413234585,-0.14822865611368635,-0.10154070571043255,-0.13323893654733623,-0.3291135629916721,-0.1111259281786331,-0.6550691373979867,-0.21575252984215196,-0.7980311926336572,-0.19656529014096222,-0.4827802064374496,0.3749996634393461,-0.5148865778006172,0.4203679987537245,-0.6568014383372777,-0.35210561482996594,-0.3957313930724222,-0.1772408042210302,-0.5566172013501125,-0.13800015280274505,-0.756345441134656,-0.19073692296173694,-0.6219206131293011,-0.1621855027366839,-0.5797670913061677,-0.05741405597977159,-0.03846418917218647,0.88369940707238,-0.7947408132973965,-0.3351416516748943,-0.36558000611967023,-0.2886326872480911,-0.117001185344199,-0.1232334928543667,-0.09828072501277227,-0.12172424471906874,-0.22747845333969835,0.26974776757306734,-0.584370009573602,-0.21077745000847214,-0.6739787812161033,-0.010578397424221727,-0.445502620708553,0.14108626493539547,-0.20522120745145334,1.144584509770075,-0.6110183252918494,-0.3010085174149132,-0.4457034816158179,-0.20407388201219798,-0.61064307178713,-0.4449228320981637,-0.50530484054178,-0.03401632758594225,-0.504131454784258,-0.4972994600210973,-0.5129046764907895,-0.4854467951925745,113,108,0.8520650894047254,2951,-0.5175428316201319,-0.5996637676782562,0.052167369927386735,-0.00541977651605747,0.265432262318028,0.1561836104951256,0.7832359071379053,-0.6056237277294567,-0.44303491990925153,-0.4810508533169455,0.2875451759406844,0.5318297034643015,0.5404503755102709,0.8090752366792415,0.8276417401123685,-0.7515145333929635,-0.2939979069863624,-0.2506239637935546,-0.27829104512790226,-0.4490934205970269,-0.5756752427528866,0,0,0,1,0,0,1,0,1,1
72,2015,2,238,7,6,-0.04310764946846805,25,-0.06632366687354974,0.16252927934393463,-0.3159483441872242,-0.44870247356938336,-0.6136709591597106,-0.5563652060509815,-0.11584488769684183,-0.03723415407715707,0.012883640604686525,-0.7499364125983198,-0.9811973185589681,-0.8262084705308544,-0.37384671630223554,-0.4068859309326638,-0.3536081925071811,-0.012822728933275152,0.21370854751380386,0.5175468742747755,0.9158694331191776,-0.3221358413234585,-0.14822865611368635,-0.10154070571043255,-0.13323893654733623,-0.17738981041200833,-0.3659642937051705,-0.0014723523696925144,0.3405277790276689,0.09416814361397978,0.37268984422667584,-0.5084799489040447,-0.11078324085467572,-0.6770694057626673,-0.1143225716517478,-0.10159960964951002,0.24006466516253963,-0.07990131714970558,0.09190297091870593,-0.7262879793064848,-0.5372093991574288,-1.0310659833954783,-0.6330237301135107,-0.4308124194867033,-0.08593744581850231,-0.45781344477606783,-0.09893884114408269,-0.03846418917218647,-0.8935797220820356,0.1483049747030881,0.5890509940378656,-0.36558000611967023,-0.2886326872480911,-0.117001185344199,-0.1232334928543667,-0.09828072501277227,-0.12172424471906874,-0.09502714345895903,-0.9252772541223446,-0.06404947490740988,-0.5193292205937737,0.13421859381945855,-0.47700264543901505,-0.46540862738916106,-0.49841737349104503,-0.61166557150693,-0.4459352627502838,-0.13232427032988747,-0.1489322709149748,-0.042366696419845605,-0.06833161803263857,-0.79351232682241,-0.6024023615183017,-1.0029984588423273,-0.660469715560738,-0.3679126373450492,-0.3901025305387486,-0.4153269422096488,-0.387350070344606,46,40,0.5916693446648962,1440,-0.3418960372407671,-0.6603211743450991,-0.6236003367302475,-0.3436734338287365,-0.5767489221059955,-0.3809048860176105,0.7264349094223593,0.027138200172865258,-0.7032488527125811,-0.5593444481136286,-0.5522181296487574,-0.320563636092292,-0.5036574627034937,-0.29425052173598054,0.5524397921170153,0.019482785852568775,-0.6768552306346916,-0.5129805995356891,-0.413303050581309,-0.3578255255114196,-0.7651482308380492,0,0,0,1,0,0,1,0,1,1
73,2015,2,239,7,6,3.9592100167093993,27,-0.04961848709133615,0.018144162469291767,-0.5305120139817319,-0.462830042937893,-0.7529050427538785,-0.6359926673599586,0.07435772043091331,0.04466976272879594,-0.21306586939539526,-0.5369525007576862,-0.6962270674799518,-0.461785702039123,-0.5476015065863448,-0.7572778479508812,-0.536459922755239,-0.012822728933275152,-0.395919587001688,-0.439987417298282,0.003611237199956937,-0.3221358413234585,-0.14822865611368635,-0.10154070571043255,-0.13323893654733623,-0.025666057832344578,-0.4597536166119492,0.02036620241426425,0.22724880145746426,-0.027380302481999373,0.3092095568677027,-0.5280117533283322,-0.2555204945446839,-0.7863157608367162,-0.2429021058792212,0.12007437593013055,0.36658876626463877,0.003291708565036987,0.22324625034182344,-0.5113716583899606,-0.3919352751575301,-0.7339375634898864,-0.49062620624019754,-0.6716808580375893,-0.4867527066868843,-0.7993551781481428,-0.5484588366950954,-0.03846418917218647,-0.8935797220820356,-0.4931576450567748,-0.09177405874293379,-0.36558000611967023,-0.2886326872480911,-0.117001185344199,-0.1232334928543667,-0.09828072501277227,-0.12172424471906874,-0.26059128080988303,0.7448209858288215,-0.2509426512534446,-0.37751693757452176,0.027835811756563494,-0.5922928938798696,-0.6084664684300456,-0.5302592689731855,-0.6707215907146596,-0.3662058757958154,-0.16680894871878632,-0.3464076318112392,0.06139946416696421,-0.26887255416668093,-0.6521514885970682,-0.3905103989761109,-0.6752116672235643,-0.38336105016378885,-0.6347815777215824,-0.5726171846227285,-0.6991269794725764,-0.5674476787140744,137,120,0.6107005881899649,6283,0.1508275258179136,0.23788803432549524,0.6396818313125686,-0.09492380600020928,0.8320468091915437,0.015676113287438558,0.5927988041282193,-0.26988325887469305,0.40128265722610484,0.38350720991186166,0.04876586374192703,0.1231877820939982,0.1740949162987076,0.2771248667770499,0.5914139608950479,-0.1861810007337184,-0.03060168763317078,-0.03586571547434805,0.23931744150407536,0.09619969580801935,0.2609629445240531,0,0,0,1,0,1,0,0,1,1
0,2012,3,129,1,6,-0.04310764946846805,5,-1.0268715613990196,-0.1623372455927781,-0.5496887246519137,-1.0442910854034542,-0.726096359414521,-0.9073701891897469,-1.0040387365466323,0.13190123545153393,0.1584086718366708,-0.833208319667815,0.19016573563660608,-0.1639658063367627,-0.943491919546587,-0.1501708633301286,0.6628638478505854,-1.240787593837502,-0.805371318277684,-0.2827803028940734,-0.8042956185155654,-0.3221358413234585,-0.14822865611368635,-0.10154070571043255,-0.13323893654733623,-0.17738981041200833,-0.7820598451773535,-0.20893864520180322,-1.1044844824787459,-0.15146102120293423,-1.1344532347618308,-0.5835232063590732,-1.070118891007918,-0.7214426392427398,-1.1155690518940504,0.11600695455835963,-0.9753537511748568,0.11708155968452623,-0.6411721633180621,0.0041043219607199335,-0.9420694063319544,0.21794894525700412,-1.173691517391803,-0.21085771405458575,-1.078306851061288,-0.14774362895609527,-1.0568363412830355,-0.03846418917218647,-0.8935797220820356,-0.38784289201023275,-0.8042360767138749,-0.36558000611967023,-0.2886326872480911,-0.117001185344199,-0.1232334928543667,-0.09828072501277227,-0.12172424471906874,-1.419540242266351,-0.9252772541223446,-1.0637106463249972,-0.7977379500185279,-0.17674646666602742,0.1428229896997506,-1.1031971133351364,-0.9009126429461256,-0.7203485060543238,-0.41551985238993044,-1.0248344329410188,-0.5638531052656047,0.12131358202147965,0.9184076380233513,-0.8840761510300994,-0.6354074738695525,0.1830692825753085,0.7438647754387729,-0.930779074659934,-0.5492305175139521,-0.16382376954137046,2.0077185755851508,124,101,0.4252214846281838,11029,1.6090685843056993,1.5303929075833353,0.9968956668773463,-0.5103538613289224,1.053942973761147,-0.48288738932925546,0.3720819153230722,-0.23029479457611288,2.214327367146729,0.0657577144556164,-0.0467423345725132,0.03111004016001248,0.009235783949165839,0.13068836331792583,0.35146785171253364,0.6669559558143625,0.6427504924798438,0.7970438274046274,1.7867835948314432,1.7880047917820543,1.9811020484904238,1,1,0,1,0,0,1,0,1,0
1,2012,3,132,1,3,-1.0439872698582826,2,-1.1078916873937614,0.8421841904748195,-0.4449545152775553,-1.137979180949911,-1.0495118673689812,-1.2460011941302453,-1.1261872016697536,0.574498539211521,-0.8442183020125285,-1.0237728710634666,-1.2157290847930498,-1.2004519175023767,-1.089154618642529,-0.8866485386240194,-0.8350915074787126,-1.5477788100635588,-0.29583139105057177,-0.21781868176689392,-0.16558916860209927,-0.3221358413234585,-0.14822865611368635,-0.10154070571043255,-0.13323893654733623,-1.3153179547594855,-0.7820598451773535,-0.7385236251920079,-1.1044844824787459,0.8899305764346839,-1.1344532347618308,-1.2311567439769282,-1.070118891007918,-1.0484032243900734,-1.1155690518940504,-0.5957902551375734,-0.9753537511748568,0.5418970282200395,-0.6411721633180621,-0.9573634226764591,-0.9420694063319544,-1.2408036939446387,-1.173691517391803,-1.2204859030734871,-1.078306851061288,-0.8987778083100346,-1.0568363412830355,-2.0197867638382987,-0.8935797220820356,-0.2681670313100656,-0.2517690246179637,-0.36558000611967023,-0.2886326872480911,-0.117001185344199,-0.1232334928543667,-0.09828072501277227,-0.12172424471906874,-1.419540242266351,-0.9252772541223446,-0.9615713537006195,-0.7663082220097687,0.7847901803818047,0.3206667000512761,-1.1366392059765025,-1.0083987379321702,-1.0329980176678946,-1.0110279699156521,-0.9266407815475324,-0.9893048342202947,0.5496358279966516,-0.7126999194901747,-1.0730410484667834,-0.8857844388078198,-1.2404744158238952,-0.8165491247348035,-1.0207348971576915,-0.9362013751469731,-0.8853492867835163,-0.42524644936176437,172,94,-0.3843615732636291,8416,0.2547032792472455,0.9658279228045973,1.8037824807969094,0.9568026767418788,0.9920178866711452,0.481088045551582,-0.3086858810766294,0.9349482907503395,1.4643394933158225,2.4958018155570416,0.12538489793851537,0.17805570326525275,-0.18963928270849814,-0.018526905334896697,-0.24214240104573242,1.5050862814104677,0.10144599482820806,0.3879454402327588,0.63965211713997,1.2353662033359163,0.7547778417975886,4,3,1,1,0,0,1,1,0,0
2,2012,3,134,1,3,-1.0439872698582826,3,-0.7261783102845134,6.33499289407849,1.163907381781539,-0.8465051059164899,3.6220454693916473,1.6318089757004242,-0.9796090435220081,1.1277451689115048,0.14530187343876663,-0.7771599221985056,2.0344578658137777,0.20209497042733818,-0.7614135456766594,3.286724954217043,-0.8636480080828837,-1.5477788100635588,-0.29583139105057177,-0.21781868176689392,-0.16558916860209927,-0.3221358413234585,-0.14822865611368635,-0.10154070571043255,-0.13323893654733623,-0.9360085733103264,-0.7820598451773535,1.7565313836278222,-1.1044844824787459,6.584348461389317,-1.1344532347618308,0.783703150834176,-1.070118891007918,3.674360782930344,-1.1155690518940504,0.2583663964975462,-0.9753537511748568,1.0729163638894312,-0.6411721633180621,0.28688895273636084,-0.9420694063319544,2.131581439850423,-1.173691517391803,1.051177522219041,-1.078306851061288,3.357082540861599,-1.0568363412830355,-2.0197867638382987,-0.8935797220820356,-0.2681670313100656,-0.2517690246179637,-0.36558000611967023,-0.2886326872480911,-0.117001185344199,-0.1232334928543667,-0.09828072501277227,-0.12172424471906874,-1.419540242266351,-0.9252772541223446,-0.4030650089247674,-0.28350425442089855,6.042554399345481,3.0525913589128786,-0.6535867567494842,-0.09494257841548243,3.4830504830696265,4.0498178824402675,-0.803898717305674,-0.5694148048656472,1.0850386354656165,0.8970850539724229,-0.6361867156627327,-0.5469806389300388,2.0505137042843224,1.2949636451850073,-0.5109852363970364,-0.9435784531690111,3.2032953104409594,-0.4716276495475003,76,63,0.4687214698283408,3149,0.0009795842078917994,0.41687969174428885,0.1900088529577831,0.19183255262924057,0.24891684159112454,0.3526594715622008,0.4779054301752846,0.1385815250905902,-0.04740408933622863,-0.17741559011084854,-0.3993988408567931,-0.17446352174105975,-0.35711417995798594,-0.015031914232576476,0.057390962678433896,0.8181207342173045,-0.4752468628997236,-0.07666973564411621,-0.47961033765022737,-0.27738057843230507,-0.2704053304849309,2,2,0,1,0,0,1,1,0,0
3,2012,3,135,1,3,-1.0439872698582826,4,-0.9684034292378656,1.0986577486197378,-0.33328313329513004,-0.9401932014629467,0.9718350573463944,-0.19308370779663653,-1.1261872016697536,-0.2553714053384549,-0.4157434972124821,-0.9453051146064335,-0.5354573974883776,-0.9011621083240574,-0.9252840821595941,0.40218739314028945,-0.37557550906434156,-1.240787593837502,-0.805371318277684,-0.2827803028940734,-0.8042956185155654,0.22075975875375728,-0.6444166041114822,0.07457354589047083,-0.6711462958638348,-1.3153179547594855,-0.12415501168435943,-0.6730079575643537,-0.15778776275346915,0.7496012125094419,-0.04757084959285514,-0.6914621292953823,-0.36361948258441523,0.8588668556360392,-0.7621363990970315,-1.0228685809551332,-0.877328329561289,-0.0776255302379239,-0.1481403247190782,-0.7876926442110745,-0.5954894077642823,-0.8486658878644932,-0.28957861100846405,-0.7787735703777178,-0.9869316111071708,0.9788076400748137,0.5335723866562624,-1.0291254765052427,0.5114827994949086,-0.38784289201023275,-0.8042360767138749,1.2156618373567398,2.9983289854602653,0.03358500889752036,-0.8260866245589484,0.08095487835041237,-0.6885733845768833,-1.3091751883082252,-0.2211020067031693,-0.8232124537336573,-0.6912550839279676,1.2007741196119908,0.531661493900398,-0.8207972199563144,-0.4042042798276387,0.7907908000779345,0.8867892243456252,-1.0493828457893908,-0.8680930235240291,-0.2088514827628497,-0.2814720281870272,-0.9409688083025457,-0.8507664149822572,-0.398593734127973,-0.44827723140112685,-0.7808527038903088,-0.6953195291806282,0.19693898907970245,0.2069295398635607,188,83,-0.7015489653481078,5965,-0.3275309977297344,0.325419141294724,2.0727481141318216,0.55086413934153,0.6823924512211366,0.6518470496999185,-0.8310701553255855,0.6479358206560323,0.760849145531838,0.6130975137317165,0.4234634016689745,0.1496900319123955,-0.14646267594615311,0.0873006237834677,-0.8695608936423874,1.8757803877436117,-0.07571883750167871,0.12078240045226975,-0.5457740138695703,-0.045958932484137086,-0.09110609140141618,4,2,2,1,0,0,1,1,0,0
