Unnamed: 0,year,timeInterval,teamNumber,semesterId,teamMemberCount,femaleTeamMembersPercent,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,leadAdminHoursResponseCount,leadAdminHoursTotal,leadAdminHoursAverage,leadAdminHoursStandardDeviation,globalLeadAdminHoursResponseCount,globalLeadAdminHoursTotal,globalLeadAdminHoursAverage,globalLeadAdminHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageLeadAdminHoursResponseCountByWeek,standardDeviationLeadAdminHoursResponseCountByWeek,averageLeadAdminHoursTotalByWeek,standardDeviationLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursResponseCountByWeek,standardDeviationGlobalLeadAdminHoursResponseCountByWeek,averageGlobalLeadAdminHoursTotalByWeek,standardDeviationGlobalLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursAverageByWeek,standardDeviationGlobalLeadAdminHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,standardDeviationUniqueCommitMessageCountByStudent,averageUniqueCommitMessagePercentByStudent,standardDeviationUniqueCommitMessagePercentByStudent,averageCommitMessageLengthTotalByStudent,standardDeviationCommitMessageLengthTotalByStudent,averageCommitMessageLengthAverageByStudent,standardDeviationCommitMessageLengthAverageByStudent,averageCommitMessageLengthStandardDeviationByStudent,issueCount,onTimeIssueCount,lateIssueCount,semester_Fall,semester_Spring,teamLeadGender_F,teamLeadGender_M,teamDistribution_Global,teamDistribution_Local,processLetterGrade
52,2015,1,238,7,6,0.20004800192007677,9,0.08246563935500635,0.31428571489999996,0.1523524266156066,0.048799582478205185,0.20046664152050336,0.1115910982710105,0.08317986514431681,0.047795414599999995,0.05805101644082661,0.015687353802081333,0.059493310020109526,0.07814385590817591,0.052433628398923175,0.20256409804323483,0.11518864117488052,0.14285714285714285,0.05825242728132718,0.22167487747511463,0.0,0.0,0.0,0.0,0.0,0.23684210526315788,0.056775837308363095,0.18131868166666665,0.19092103320845558,0.29732142930000005,0.22525075901132088,0.09406438647887323,0.10593773342960469,0.20020507570332927,0.13035904605413107,0.15302089256916995,0.08701841606153204,0.04599206364444444,0.039213107303219995,0.02243211336088154,0.03527929385802635,0.06260096931732788,0.06030129562801839,0.14593596089655173,0.145360859321339,0.1915384573225563,0.10815204642769737,0.2857142857142857,0.0,0.16483516530769232,0.12987675479882294,0.0,0.0,0.0,0.0,0.0,0.0,0.1459463403955146,0.10864289524302807,0.08908886407874014,0.07459147912057244,0.32285714339999994,0.18325851511293012,0.05358166194749633,0.04059860332126175,0.17976588636279237,0.11674271875425365,0.08317986512644514,0.04655196227919457,0.045238095355555556,0.04012739518870569,0.019695922612353853,0.027725267805989832,0.06138933762247898,0.07218138276949757,0.04724252500904581,0.05050754749374372,0.19307691879342023,0.11966487287589853,1,1,1.0,30,0.16505681255488142,0.0,0.007434944237918215,0.0,0.010582010582010581,0.0,1.0,0.0,0.00461716044632551,0.0,0.006385696040868455,0.0,0.00728862973760933,0.0,1.0,0.0,0.00508646998982706,0.0,0.16230256704232135,0.0,0.0,0,0,0,1,0,0,1,0,1,1
53,2015,1,239,7,6,1.0,10,0.05414410665576661,0.18571428610000001,0.06065606509369462,0.03705636744256149,0.13700340524078017,0.05262001778899262,0.08109269504072705,0.04193650802222222,0.029922979593358188,0.008531718736560797,0.029120409643152444,0.02899200863240637,0.029646017762103533,0.10307692091711249,0.04856178976598186,0.14285714285714285,0.0126213592683005,0.04802955682593001,0.04622501635377751,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.11904761930769232,0.11912167024442159,0.18571428610000001,0.1538554893611698,0.0714285715774648,0.07179251349457537,0.145603691368402,0.09480657900731893,0.14918125384980235,0.10801790184255287,0.04193650802222222,0.05760204157522275,0.012199921300275482,0.018374632219222652,0.033387183600726004,0.03216069104363311,0.08251231548275863,0.06391754084838284,0.10307692091711249,0.05198005317989802,0.2857142857142857,0.0,0.03571428584615385,0.005411531228980087,0.0,0.0,0.0,0.0,0.0,0.0,0.16216260043946065,0.0,0.058492688535433074,0.019695284445190402,0.18571428610000001,0.04870998156268932,0.04068767914510554,0.015369119840913764,0.1187290970635675,0.042896749575786805,0.08109269502330382,0.021393148539709535,0.04193650802222222,0.019623116083710836,0.010711817567257809,0.01005832255666766,0.033387183600726004,0.026186352295003407,0.026710963537368463,0.020563205002531462,0.10307692091711249,0.0516647166523104,1,1,1.0,26,0.14304923754756388,0.0,0.007434944237918215,0.0,0.010582010582010581,0.0,1.0,0.0,0.004001539053482109,0.0,0.006385696040868455,0.0,0.00728862973760933,0.0,1.0,0.0,0.004408273991183452,0.0,0.14066222477001183,0.0,0.0,0,0,0,1,0,1,0,0,1,1
54,2015,1,240,7,6,0.0,12,0.04716784681170867,0.134821429,0.0823728622677546,0.0367954071871881,0.11336549408327974,0.09215460819950984,0.052486187979440324,0.022619047688888887,0.024876720261081713,0.009082152226553893,0.025832621524451576,0.04009284695639153,0.01858407088115749,0.05384615277254441,0.05580556575780304,0.14285714285714285,0.033009708758318414,0.12561576371980634,0.09245003270755502,0.0,0.0,0.0,0.0,0.3157894736842105,0.11355167461672619,0.10370879156410258,0.055073374522888484,0.1455612249,0.09506823999260039,0.07092555360563381,0.02363899793381135,0.1278792984930973,0.05004598134819331,0.09655561854545454,0.05825199756573882,0.02510204086666667,0.03599442773740132,0.012987013035812671,0.0066148675141322515,0.0318486038071799,0.01598845771271083,0.05172413817241379,4.301031966113036e-10,0.05538461424340832,0.010060655317868155,0.2857142857142857,0.0,0.09340659353846154,0.11905369249238568,0.0,0.0,0.0,0.0,0.0,0.0,0.16216260043946065,0.0,0.04246344222047244,0.03887362955864048,0.134821429,0.09614147923016325,0.033667621883256296,0.029636774642783886,0.098244147486829,0.08271920030815613,0.04373848995914576,0.01969021840718272,0.022619047688888887,0.018061083471447227,0.00950241883560774,0.011701045298831939,0.02961766294821817,0.030463100824993417,0.013953488429204977,0.011218147988648447,0.05384615277254441,0.028185413710462816,7,6,0.8571,357,0.2805965813432984,0.1303217186695545,0.05204460966542751,0.0,0.06349206349206349,0.0,0.8571,0.0,0.05494420931127357,0.0,0.02234993614303959,0.007187865992060078,0.02186588921282799,0.007142244975938652,0.9,0.2386455553139959,0.030264496439471007,0.01379416938856499,0.23452720937615437,0.09437876077187955,0.17946386262269867,0,0,0,1,0,0,1,0,1,0
55,2015,1,241,7,3,0.39997599903996156,6,0.019783423580490636,0.11309523829999998,0.03543773695635635,0.01617954070319167,0.09969731362657533,0.07890682229917717,0.08471454883927028,0.07301587308888889,0.10311687721334852,0.0,0.0,0.0,0.011504424828537864,0.06666666538871799,0.06217700042334865,0.14285714285714285,0.01941747576497314,0.07389162579055544,0.0,0.16666666666666666,0.0,0.0,0.0,0.15789473684210525,0.0,0.043498168576923076,0.048138209255304445,0.11309523829999998,0.1036241309944308,0.03118712276056338,0.04377592297854147,0.10595573780104674,0.09634814964113715,0.15584415598418971,0.16396858646103712,0.07301587308888889,0.1457308645191902,0.0,0.0,0.0,0.0,0.0320197045862069,0.004123712080008681,0.06666666538871799,0.005589252641373026,0.2857142857142857,0.0,0.05494505507692307,0.04329225165011528,0.5,0.0,0.0,0.0,0.0,0.0,0.16216260043946065,0.0,0.03562054749606299,0.006674978472933559,0.11309523829999998,0.01650842259832665,0.02960840498335263,0.012851089267902006,0.0863991081516799,0.03586867464973669,0.14119091470894332,0.06915738828945732,0.07301587308888889,0.06343542450671019,0.0,0.0,0.0,0.0,0.01727574759230472,0.022579660424764468,0.06666666538871799,0.05673102796953821,1,1,1.0,9,0.04951704376646442,0.0,0.007434944237918215,0.0,0.010582010582010581,0.0,1.0,0.0,0.0013851481338976528,0.0,0.006385696040868455,0.0,0.00728862973760933,0.0,1.0,0.0,0.001525940996948118,0.0,0.0486907701126964,0.0,0.0,0,0,0,1,0,0,1,1,0,1
56,2014,1,203,5,3,0.39997599903996156,2,0.008329862742959384,0.14285714630000002,0.0789674705673885,0.010438413594371757,0.19296254691691156,0.0,0.06138735566185855,0.1587301625111111,0.20274392965337917,0.0,0.0,0.0,0.0575221252391495,1.0,0.6839470046568351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.036630037500000004,0.0,0.14285714630000002,0.0,0.040241449647887326,0.0,0.20507562624135248,0.0,0.2258611008695652,0.0,0.1587301625111111,0.0,0.0,0.0,0.0,0.0,0.32019705196551723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108130021973033,0.0,0.02249718839370079,0.020228239975079623,0.14285714630000002,0.10005615307466861,0.028653295800600984,0.0,0.16722408411868997,0.0,0.15346838907870167,0.09146757383819457,0.1587301625111111,0.1677994071170622,0.0,0.0,0.0,0.0,0.12956810942600633,0.14819816299670516,1.0,0.7446909285513768,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,1,0,0
57,2015,1,225,6,5,0.24000960038401536,11,0.0649729290306517,0.2025974062,0.2878714293907612,0.07098121207638347,0.23857187486445852,0.29488324985296305,0.06967464826776869,0.03275613335555556,0.07169931397425015,0.0203660385402303,0.06319385167039054,0.12002560058517596,0.051327434425076354,0.16223776088550837,0.19449701149549065,0.14285714285714285,0.00873786415064568,0.033251231895405124,0.04622501635377751,0.0,0.0,0.0,0.0,0.2894736842105263,0.17032751192508927,0.14285714538461539,0.13707151081409072,0.186734698,0.08580981084908423,0.13682092809859153,0.11907050972991581,0.23656938278542833,0.07019650639973346,0.12817617402371542,0.08270345320057614,0.030498866911111106,0.01999690363637569,0.029122393157024792,0.04262914700707617,0.061543196566830896,0.0477815981502706,0.14285714513793102,0.15670106885476526,0.14395604332314454,0.07305952156556166,0.2857142857142857,0.5883484054829504,0.049450549923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17837886048340673,0.10864289524302807,0.0701912273543307,0.06264356411424474,0.20714286099999998,0.15858190124921384,0.0779369641492106,0.05921308828280662,0.20457079521584395,0.14207676937047717,0.06967464827428428,0.03109897500350288,0.03264550324444444,0.026818757391891178,0.025570145470703156,0.01923508937192019,0.0757494175300761,0.050972731328462355,0.04624584792988333,0.04464766586865216,0.15179487058164892,0.07506709405209552,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,1,1
58,2014,1,201,5,3,0.0,2,0.008329862742959384,0.14285714630000002,0.0,0.0052192067990126005,0.09648127339091887,0.11482629278512282,0.021485574475204824,0.05555555688888889,0.012671495603336198,0.0027521673979495165,0.0469684037341554,0.03596016095169665,0.0022123894344192965,0.038461538494674555,0.031088500211674325,0.07142857142857142,0.00485436904658309,0.036945813722863936,0.0,0.08333333333333333,0.009041591544303798,0.059523811,0.0,0.10526315789473684,0.0,0.036630037500000004,0.0,0.14285714630000002,0.0,0.02012072483098592,0.0,0.10253781304889975,0.0,0.07905138528063241,0.0,0.05555555688888889,0.0,0.007870917151515153,0.0,0.0538502973729291,0.0,0.01231527124137931,0.0,0.038461538494674555,0.0,0.2857142857142857,0.0,0.027472528153846154,0.0,0.5,0.0,0.059523811,0.0,0.059523811,0.0,0.08108130021973033,0.0,0.02249718839370079,0.0,0.14285714630000002,0.0,0.014326647890271835,0.022408632293322156,0.08361204200081654,0.12508946507473354,0.0537139361872141,0.005716723369889293,0.05555555688888889,0.010487462953992917,0.00863856274384268,0.006571961926346821,0.0538502973729291,0.03421956480379223,0.0049833888283705476,0.006736280143072629,0.038461538494674555,0.033849587695891255,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1
59,2015,1,219,6,5,0.48001920076803073,10,0.031236985289742007,0.1071428597,0.07063065287996445,0.03392484418444829,0.12542565550274618,0.14704940362952512,0.053406999176154574,0.027619048155555555,0.06315440865767753,0.007706068644133421,0.026302305870187663,0.04254863625433578,0.019469027042712816,0.06769230773339645,0.14123899462848927,0.14285714285714285,0.029126214252314073,0.11083744106514351,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.06868132032051283,0.02447705417585978,0.1071428597,0.03161413995394032,0.06539235569014085,0.02276347860838778,0.13329915706405673,0.03006062096579235,0.09824957843478262,0.05609451584328171,0.027619048155555555,0.02991317716033778,0.011019283911845729,0.014699705835058929,0.030156166275528508,0.025728552960976397,0.054187193517241376,0.008247423294037772,0.06769230773339645,0.0067071026062509205,0.2857142857142857,0.0,0.08241758438461538,0.03246918707083476,0.0,0.0,0.0,0.0,0.0,0.0,0.16216260043946065,0.0,0.033745782582677165,0.013295356088857038,0.1071428597,0.032881807454523015,0.0372492845227297,0.020635418362004304,0.1086956546830013,0.0575955152172692,0.05340699916467977,0.02280277607698414,0.027619048155555555,0.02091611345471902,0.009675190191832208,0.005029161315136816,0.030156166275528508,0.013093176243316481,0.017541528699306187,0.029240111907799436,0.06769230773339645,0.07346530354751206,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1
60,2015,1,223,6,5,0.0,10,0.025614327927675908,0.0878571449,0.09418340007570501,0.01735386259767462,0.06416004678942758,0.06552397174230346,0.028545120361493505,0.014761905111111112,0.02198422322667039,0.005779551483100066,0.01972672936976286,0.044950201189620814,0.011946902955775707,0.041538461651786984,0.0516480955259818,0.14285714285714285,0.006796116700556132,0.02586206968876337,0.04622501635377751,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.056318682641025644,0.02202934891362152,0.0878571449,0.02845272613558549,0.0334507050140845,0.012695017017574363,0.06818764566100975,0.016764577142445017,0.052512705913043474,0.015102369076998735,0.014761905111111112,0.008053547409977314,0.008264462931129476,0.011024779378866645,0.02261712466895117,0.01929641469821981,0.033251232379310346,0.006185567687023226,0.041538461651786984,0.005030327189436819,0.2857142857142857,0.0,0.019230769769230768,0.005411532289640259,0.0,0.0,0.0,0.0,0.0,0.0,0.16216260043946065,0.0,0.027671541700787405,0.02276373634047287,0.0878571449,0.056298815117038895,0.01905444168944836,0.012588785920593986,0.05560200791708146,0.03513655970186977,0.02854512036395466,0.009361472709192624,0.014761905111111112,0.008586920517919481,0.007256392643874155,0.007360597295679424,0.02261712466895117,0.01916295612915482,0.010764119889373406,0.010991495615098955,0.041538461651786984,0.027615953228645646,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1
61,2015,1,226,7,6,0.20004800192007677,10,0.048209079609024666,0.1653571433,0.07514886554688198,0.0485386222228318,0.17945516490604216,0.056253165326705164,0.046040515790285876,0.023809523888888892,0.01792020093306142,0.0046786844722896005,0.015969256905325906,0.016479015938573233,0.04221238946539275,0.14676922759426278,0.10200818640518387,0.14285714285714285,0.03883495152994628,0.1477832516845592,0.0,0.16666666666666666,0.0,0.0,0.0,0.2631578947368421,0.0,0.10599816876923078,0.09097305625620326,0.1653571433,0.11749922624540828,0.09356136850704225,0.057784217868840665,0.19072032844383233,0.07630773382947349,0.08469791103557311,0.04314962774368984,0.023809523888888892,0.023010136339133274,0.006690279426997245,0.008084838166579766,0.018309100689133,0.014150704051994572,0.11748768503448276,0.09773198184424832,0.14676922759426278,0.0794791782318513,0.2857142857142857,0.0,0.10989011023076924,0.08658450314870768,0.5,0.0,0.0,0.0,0.0,0.0,0.16216260043946065,0.0,0.052080990015748035,0.02898785073471188,0.1653571433,0.07169216980793111,0.05329512908235565,0.01720656102510625,0.155518395000783,0.048025231665917184,0.04604051575890824,0.015373628270357745,0.023809523888888892,0.014101640618387782,0.00587422254390563,0.004123087709720689,0.018309100689133,0.01073425777118654,0.03803322268260773,0.04407365098303882,0.14676922759426278,0.11073432822458834,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,1
62,2015,1,228,7,6,0.20004800192007677,12,0.053311120505377375,0.152380953,0.0671094455920449,0.05193110663871922,0.15999810870234116,0.110249686265718,0.08747698002302873,0.03769841282222222,0.03410270163858749,0.004953901246183905,0.014090520903252602,0.03114241291609812,0.04070796474216462,0.11794871563802767,0.08545411341777105,0.14285714285714285,0.008252427186181544,0.031403940929951586,0.023112508176888754,0.0,0.0,0.0,0.0,0.3157894736842105,0.22710334923345238,0.11721611767948718,0.04242689559080321,0.1830357147,0.13567735780328902,0.10010060405633801,0.021887960753835232,0.19930787000369896,0.0989977231715315,0.1609260309881423,0.0668819228043748,0.047023809622222225,0.06759227582170155,0.007083825333333333,0.013229735336958325,0.012116316722317772,0.01447231109120231,0.11330049303448277,0.04123712264750994,0.14230768917798825,0.07964685589090702,0.2857142857142857,0.0,0.023351648384615384,0.02976342312309642,0.0,0.0,0.0,0.0,0.0,0.0,0.16216260043946065,0.0,0.04799400094488189,0.0254443772342577,0.152380953,0.06292852229712924,0.04751671459046177,0.029343521259651784,0.1386566337144812,0.08190070080432246,0.07289748331537593,0.030391970316695223,0.03769841282222222,0.027877390771271045,0.005183137578579278,0.005576494539770076,0.016155088963090366,0.01451813157968832,0.030564784160982773,0.03243378717538409,0.11794871563802767,0.08148936059555442,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,1
63,2015,1,234,7,3,0.39997599903996156,6,0.029154518995401578,0.16666666719999998,0.03722562263740137,0.03288100215095058,0.20261067005520889,0.04279323268326883,0.025782688885531237,0.022222222333333333,0.023893601260977226,0.005229117962282697,0.02974665517444417,0.03227523220784876,0.011504424828537864,0.06666666538871799,0.09497693699673974,0.14285714285714285,0.01941747576497314,0.07389162579055544,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0641025642948718,0.045690503490470644,0.16666666719999998,0.09835510702946587,0.06338028190140846,0.03677177496955799,0.21532940308174617,0.08093244492160372,0.04743083027667984,3.0003374713137305e-10,0.022222222333333333,2.6684088330315627e-10,0.007477371162534436,0.0036749265385106356,0.03410518773557813,0.010720230618027507,0.0320197045862069,0.004123712080008681,0.06666666538871799,0.005589252641373026,0.2857142857142857,0.0,0.05494505507692307,0.04329225165011528,0.0,0.0,0.0,0.0,0.0,0.0,0.16216260043946065,0.0,0.052493438472440944,0.019071367162620003,0.16666666719999998,0.04716692194963948,0.06017191993169186,0.006338118257931402,0.17558528467830337,0.017690321483319404,0.04297114813331947,0.0064677340841207,0.022222222333333333,0.005932604851999924,0.010942179282836528,0.00698265572065144,0.03410518773557813,0.01817900369236241,0.01727574759230472,0.03302533363920083,0.06666666538871799,0.08297561133045275,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,1
64,2012,1,126,1,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,15,0.6522,380,0.09090063799959947,0.030044310853143245,0.17100371747211895,0.0,0.15873015873015872,0.0,0.6522,0.0,0.05848403232012313,0.0,0.04895721583652618,0.019300292273294484,0.03644314868804665,0.03030197913143866,0.73333333,0.899988750009877,0.021476212275347576,0.010186430307901055,0.09459444445887133,0.035854588620348016,0.0390740799199624,0,0,0,1,0,0,1,0,1,1
65,2013,1,157,2,6,0.20004800192007677,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,1,1
66,2012,1,124,1,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0
67,2012,1,133,1,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0
68,2012,1,135,1,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0
69,2013,1,152,2,5,0.48001920076803073,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,1
