year,semester,timeInterval,semesterId,teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,leadAdminHoursResponseCount,leadAdminHoursTotal,leadAdminHoursAverage,leadAdminHoursStandardDeviation,globalLeadAdminHoursResponseCount,globalLeadAdminHoursTotal,globalLeadAdminHoursAverage,globalLeadAdminHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageLeadAdminHoursResponseCountByWeek,standardDeviationLeadAdminHoursResponseCountByWeek,averageLeadAdminHoursTotalByWeek,standardDeviationLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursResponseCountByWeek,standardDeviationGlobalLeadAdminHoursResponseCountByWeek,averageGlobalLeadAdminHoursTotalByWeek,standardDeviationGlobalLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursAverageByWeek,standardDeviationGlobalLeadAdminHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,standardDeviationUniqueCommitMessageCountByStudent,averageUniqueCommitMessagePercentByStudent,standardDeviationUniqueCommitMessagePercentByStudent,averageCommitMessageLengthTotalByStudent,standardDeviationCommitMessageLengthTotalByStudent,averageCommitMessageLengthAverageByStudent,standardDeviationCommitMessageLengthAverageByStudent,averageCommitMessageLengthStandardDeviationByStudent,issueCount,onTimeIssueCount,lateIssueCount,processLetterGrade
0.3333333333333333,1,0.3,0.3333333333333333,1.0,0.17148685947437897,0,1,0.21428571428571427,0.18079332059713302,0.33414436563097544,0.5030435325846526,0.2024058591478739,0.40772891201493927,0.7499336827922662,0.10865561799558418,0.031216931533333332,0.032136918367669735,0.11834319659180717,0.22440459288622522,0.20405804684290238,0.28584071017440676,0.5521367435519265,0.645016434619156,0.21428571428571427,0.03883495152994628,0.09852216775522336,0.08716272676987862,0.0,0.16349373842545709,0.21882259336419754,0.13276648354208015,0.2777777777777778,0.09271455409138141,0.26396562515635236,0.3731406977371939,0.3378751041310293,0.39971026125507275,0.2592592614066592,0.3906482723548294,0.4436967003943098,0.42678962419344496,0.13325804762055338,0.10781332274470073,0.03151423566666667,0.047693025156860774,0.11281647774104683,0.12806660102951095,0.2621398257529846,0.18679648636896304,0.5303776727586207,0.6785090720821487,0.5560927878572249,0.45782132157323835,0.2857142857142857,0.48038446151363057,0.10989011023076924,0.08658450314870768,0.0,0.0,0.23634869466512345,0.14858147692082513,0.21550571608179014,0.12225145480580682,0.13865334898043818,0.13441072451870126,0.1372074263543499,0.2764497196047127,0.3799171868164701,0.7053076367184329,0.15682783295001054,0.297432974450522,0.3999022664070768,0.8570391454948085,0.07761115568831761,0.038101531590868376,0.02985638728888889,0.021487564452873417,0.10613091242292141,0.06947959178466598,0.2802779726458743,0.17577935094658478,0.18395823598920538,0.2880904239543721,0.627106216864965,0.7490632392285946,0.070242656449553,0.07725947521865889,0.9636,0.11406049989894226,0.33871638618012323,0.10874131953227001,0.13630706319702604,0.08884613657233749,0.19047619047619047,0.10035045312355789,0.98146667,0.05824464666666667,0.17370784147749135,0.10022264602154449,0.08780332056194126,0.01836464985596489,0.09657434402332363,0.032090465139025456,0.94445,0.22961382812960454,0.14352322821295355,0.03878128070091196,0.317563231457094,0.06352452773210464,0.23018430219695826,0.08333333333333333,0.0,0.25,0
0.3333333333333333,1,0.3,0.3333333333333333,0.75,0.20004800192007677,0,1,0.14285714285714285,0.02776617954704652,0.06630170273735059,0.09323838837971055,0.03373430958522793,0.0926408173349055,0.14087685597705712,0.054327808611051756,0.02341269848888889,0.041853783525053215,0.07582221191821538,0.21566325430528382,0.23240698211057942,0.03097345186505599,0.08974358917475346,0.10568057953499833,0.21428571428571427,0.027184466394457533,0.0689655183079667,0.0,0.0,0.16349373842545709,0.21882259336419754,0.13276648354208015,0.16666666666666666,0.0,0.03898096990663243,0.06091581477036392,0.06630170273735059,0.09834726611110105,0.04208754204973642,0.07054068888245388,0.09857803306679115,0.11644183114195862,0.06662902333596837,0.09670680687752184,0.02341269848888889,0.06446280449197087,0.07228125592286502,0.07618441887095175,0.24726261600216598,0.1666797685419867,0.05747126537931034,0.01694684665595218,0.08974358917475346,0.017227234936456788,0.2857142857142857,0.0,0.05128205207692308,0.03679133878407434,0.0,0.0,0.23634869466512345,0.14858147692082513,0.21550571608179014,0.12225145480580682,0.08823555363398128,0.15681251198375268,0.022787193923072765,0.03453477857392034,0.06179549096604645,0.059571908471564794,0.029002876234112688,0.032893568049092284,0.06342645300556134,0.06759623053210187,0.04527317382565407,0.038591057772529865,0.019091710799999998,0.02440608536329971,0.07933080136673623,0.04480905010891595,0.32714055896623095,0.2203683124711886,0.023255814364954025,0.026840129413763607,0.11196581233509531,0.11215040356663675,0.05491698595146871,0.06268221574344024,1.0,0.15236138246985112,0.5787221961799253,0.3751922200616252,0.10656728624535315,0.07978618596592309,0.15167513227513227,0.08970492859268507,1.0,0.0,0.2320379684494036,0.34724462203977086,0.04576436781609195,0.02271599283574471,0.052235422740524784,0.033857723394629474,1.0,0.0,0.12781168192607664,0.07828957005178684,0.43384305715062904,0.24285961789954497,0.44641540476308367,0.08333333333333333,0.1,0.0,0
0.3333333333333333,1,0.3,0.3333333333333333,1.0,0.17148685947437897,0,1,0.20238095238095238,0.11231732944536676,0.21425504831488096,0.12687285694969028,0.10721757475455257,0.2222222252064043,0.22985116110863132,0.06568446981006097,0.01998132611111111,0.03800717844889039,0.09687629210420387,0.19450444791219154,0.14700979463157832,0.05088495629783851,0.10407239692405154,0.09281619893551979,0.14285714285714285,0.030097087365708364,0.11453201978915406,0.13867504906133252,0.0,0.16349373842545709,0.21882259336419754,0.13276648354208015,0.2592611111111111,0.10705754556289133,0.1632903648733103,0.13493963172451004,0.2190476216189086,0.17871241137823116,0.13670033883587115,0.09873667749110798,0.24366595875392533,0.13876894610506627,0.08055712504347826,0.03206161783721504,0.02143613024444444,0.021209360584471603,0.09235209426997246,0.06002730088158046,0.2215555079119967,0.08466973950423252,0.09441707824137929,0.09247500776695651,0.11091574925253993,0.08068492864703217,0.19048571428571429,0.277350098267804,0.08516483523076923,0.13528828708846322,0.0,0.0,0.23634869466512345,0.14858147692082513,0.21550571608179014,0.12225145480580682,0.12605331192150565,0.19784722956893397,0.08426150253615024,0.04296308704783884,0.23395445605884113,0.10126271472768125,0.08204355686584444,0.052453355216968506,0.2036162281833124,0.16953107851448498,0.04691747842260798,0.019081549345017636,0.018518518755555557,0.01305879145766015,0.08687925938374583,0.03316791834143178,0.24796779811226222,0.08018579402635975,0.03274798328676725,0.044295425260582104,0.10293040144369686,0.10145507476984561,0.08812260536398467,0.09766763848396501,0.971,0.1915380987670956,0.4533879561345015,0.17341871472130752,0.17100371747211895,0.14361513472586732,0.23633121693121695,0.16789103936726,0.95303333,0.08260378666666666,0.29170193151212004,0.38505846754455564,0.07343550446998723,0.03572572135168502,0.08138994169096211,0.051241425325120084,0.98125,0.06386370079847868,0.16067594099694812,0.07464504090329979,0.4476794411771134,0.08608741659768077,0.30304655100375527,0.08333333333333333,0.0,0.25,0
0.3333333333333333,1,0.3,0.3333333333333333,0.75,0.20004800192007677,0,1,0.17857142857142858,0.056784969240626565,0.11630170398406593,0.05802900276353849,0.09152719709218617,0.21512345733429034,0.3287233415668818,0.05647636708171527,0.01947089988888889,0.02993859655277152,0.13981010233164662,0.31813265144957087,0.14068958198579823,0.13407079774598638,0.3107692263760474,0.28974452551286667,0.14285714285714285,0.06407767086848902,0.24384236843986748,0.0,0.0,0.16349373842545709,0.21882259336419754,0.13276648354208015,0.2222222222222222,0.09271455409138141,0.08164518194678407,0.0856589005797676,0.11662611576540986,0.10899558983698181,0.11649831716771486,0.19934837281147086,0.2285614590849145,0.2629863283027264,0.0692640707826087,0.050229240109923204,0.018236331933333332,0.02326096596408346,0.13328086236914602,0.15191908564058632,0.35876264367836413,0.2610226934012629,0.24876847537931035,0.3680206280079487,0.30367520900740574,0.30088809293704216,0.19048571428571429,0.277350098267804,0.18131868423076922,0.0974075610609814,0.0,0.0,0.23634869466512345,0.14858147692082513,0.21550571608179014,0.12225145480580682,0.13235333045097192,0.20744345470157266,0.04896421893606988,0.056090573937035273,0.11956521842233775,0.09610079437814083,0.08197507228198538,0.14530327034696244,0.15630938810700104,0.27154431711068466,0.04706363923897455,0.01769621134839121,0.01975308686666667,0.013555293581338354,0.14627966103208717,0.07950232992987354,0.3380601964761807,0.1323462362554873,0.10066445283727112,0.1426968205038527,0.2961538420797634,0.24226311246856425,0.0038314176245210726,0.0029154518950437317,0.6667,0.0024927575288014553,0.13571356260824977,0.015348372232470524,0.011152416356877323,0.0063971265442259815,0.010582010582010581,0.0,0.75,0.5555555555555556,0.005694497883801462,0.0015931663822396813,0.019157088122605366,0.0,0.01457725947521866,0.0,0.6667,0.0,0.012546625974906748,0.0,0.13344895768209425,0.0,0.035844185055021315,0.08333333333333333,0.0,0.25,0
0.3333333333333333,1,0.3,0.3333333333333333,0.0,0.39997599903996156,1,0,0.09523809523809523,0.040501044248007975,0.16605839585827695,0.1076791753290593,0.05334728078269431,0.24103009448197676,0.15657587136014092,0.05647636630823461,0.03650793682222222,0.017637975402037993,0.04568597848654543,0.19491887427039994,0.22221953816779552,0.07522123975432687,0.3269230727893492,0.15150660901329505,0.21428571428571427,0.10097087493475353,0.2561576386463394,0.08716272676987862,0.0,0.16349373842545709,0.21882259336419754,0.13276648354208015,0.09259444444444445,0.05352877278144567,0.05770411355773068,0.03477779865567275,0.16463909394445925,0.05571290814681597,0.06734006797533584,0.05313722986730352,0.24891680747008796,0.09447141994440908,0.06926406984980236,0.05342264595485812,0.0345679016,0.04264543868658396,0.0435524079338843,0.014218160873436983,0.22736792160462607,0.04377683071580805,0.13957307220689655,0.08788657478301068,0.31794871481956616,0.08801964133701635,0.2857142857142857,0.0,0.19047619284615386,0.163265302711638,0.0,0.0,0.23634869466512345,0.14858147692082513,0.21550571608179014,0.12225145480580682,0.1470621972417566,0.12803687998023208,0.07306968070120676,0.07009862644623858,0.15942029153413145,0.09998200960593082,0.09779482354269113,0.08160626414617679,0.18814139235777746,0.13255723869183494,0.09412727718881467,0.011857512674300907,0.03721340415555555,0.008200082771242175,0.09560009376371803,0.055374602311304436,0.20881948499762903,0.09049972567941268,0.112956811936089,0.08176806934346352,0.3128205086961737,0.11878299194545944,0.05874840357598978,0.056851311953352766,0.8478,0.0800714141346089,0.28430430754265623,0.15358495744586953,0.11400223048327138,0.1467471021194595,0.1410931216931217,0.16457161377190563,0.86986667,0.35792094444444444,0.12194433243555214,0.22433809230113244,0.09791379310344828,0.047005254010898945,0.09475218658892129,0.06875376934389113,0.86266667,0.4026742535016087,0.13433931841302135,0.04580371289341983,0.4664069031934436,0.3505253793050539,0.36991806551611056,0.08333333333333333,0.0,0.25,0
0.6666666666666666,0,0.3,0.5,0.5,0.24000960038401536,0,1,0.17857142857142858,0.07014613837915543,0.14744525655512813,0.0990509394838546,0.07426778301452455,0.17183642078151334,0.12578590150502253,0.04419889563135707,0.015238095466666664,0.022190197297954,0.04403467788941601,0.10019926028250906,0.06626390826110706,0.04601769948760279,0.10666666492348723,0.08694905095626175,0.2857142857142857,0.044660194695748896,0.08497537054879395,0.08006407692537354,0.0,0.16349373842545709,0.21882259336419754,0.13276648354208015,0.2222222222222222,0.09271455409138141,0.10128913540290115,0.044349851424819016,0.14639091737159973,0.03800448797867795,0.09427609514567221,0.043018367557428924,0.1827328515307801,0.046969784569995225,0.05420666368379447,0.028838246111717137,0.014629629822222222,0.00927083691626726,0.041978224358126724,0.02383388150719128,0.11236761928529417,0.01926303534852925,0.08538587920689654,0.06540415132684131,0.10615384450499414,0.051098123474204914,0.38094285714285714,0.277350098267804,0.08424908530769232,0.036791341511486206,0.0,0.0,0.23634869466512345,0.14858147692082513,0.21550571608179014,0.12225145480580682,0.17647110726796256,0.17177950027237399,0.07412429448446257,0.07243404730540715,0.1490338177305573,0.107555063024591,0.08015340430972351,0.06308895550255347,0.14196123221296755,0.10963560052259132,0.04419889564334625,0.02704100771507422,0.014920635133333332,0.014372203832617897,0.05528680101152613,0.01996838459735639,0.11326512430307847,0.03227138574996958,0.04146179436664761,0.05919101464651939,0.10358974198175941,0.08274945289817903,0.002554278416347382,0.0014577259475218659,0.5,0.0026275011790069394,0.21457385632134582,0.0,0.01486988847583643,0.0,0.010582010582010581,0.0,0.5,0.0,0.012004617160446325,0.0,0.01277139208173691,0.0,0.00728862973760933,0.0,0.5,0.0,0.013224821973550356,0.0,0.21099333715501775,0.0,0.0,0.08333333333333333,0.1,0.0,0
0.6666666666666666,0,0.3,0.5,0.5,0.24000960038401536,1,1,0.17857142857142858,0.04780793364941183,0.09537712952533788,0.07472991587174464,0.0494246866874479,0.10952932170100456,0.1022749308767104,0.07151626834075521,0.024656084911111112,0.023073104433997276,0.061098115447304355,0.13902647335923152,0.059039921368303806,0.06017699178487744,0.13948717773781466,0.07131557088582505,0.21428571428571427,0.05533980631007635,0.14039409009860707,0.04358136329248927,0.0,0.16349373842545709,0.21882259336419754,0.13276648354208015,0.2222222222222222,0.0,0.06844690060646183,0.05519797083629284,0.09537712952533788,0.07129274463010882,0.06228956295425636,0.04512861580632934,0.11654889720361561,0.059595206608986505,0.0877093929486166,0.03355397178112976,0.024656084911111112,0.0178931199649434,0.058244786170798896,0.03803504528722035,0.15939687828181306,0.06657185432083162,0.11165845772413793,0.04583735004255039,0.13948717773781466,0.03727658901400813,0.2857142857142857,0.0,0.10439560546153846,0.08429954900255228,0.0,0.0,0.23634869466512345,0.14858147692082513,0.21550571608179014,0.12225145480580682,0.17647110726796256,0.0,0.04994350330688168,0.034622805601477666,0.10193236804903029,0.05708561790464198,0.05282838017545992,0.04896375823045499,0.08950969253042404,0.09110849558402453,0.07151626834687512,0.027645307794379105,0.024656084911111112,0.016905321618338635,0.07671043624279365,0.015714548897695645,0.15939687828181306,0.027274707820831336,0.05421926969806691,0.038045135744699525,0.13948717773781466,0.06372518815727686,0.06385696040868455,0.06705539358600583,0.92,0.09004244424981472,0.29413123997279866,0.24946059303321635,0.12391598513011151,0.23829236743228138,0.16225714285714285,0.2611366665143365,0.81783333,0.5012054066666667,0.13712966525586764,0.26037791670540544,0.07982120051085569,0.0768575266409939,0.0838192419825073,0.10232372104649501,0.975,0.10333655624951271,0.11330111902339776,0.040770988077668886,0.9910987321139865,1.0,0.21698333051378924,0.08333333333333333,0.1,0.0,1
0.6666666666666666,0,0.3,0.5,0.5,0.720028801152046,1,1,0.17857142857142858,0.0672233827296586,0.140632604650555,0.16780458462723147,0.06694560751162665,0.1534722238609399,0.2613962541565417,0.07980356159123257,0.02751322791111111,0.02906782047304411,0.05972203184754523,0.1358952466233536,0.10040264692906065,0.0623893812378808,0.1446153827842841,0.05773502689069029,0.21428571428571427,0.03495145661617494,0.0886699516521148,0.08716272676987862,0.0,0.16349373842545709,0.21882259336419754,0.13276648354208015,0.2222222222222222,0.09271455409138141,0.0969920207406831,0.0331041299821181,0.14120032539564412,0.023962456422940266,0.08484848599453933,0.058391241702864714,0.1566780088396318,0.05290136576435163,0.09787314273517786,0.04446146726964866,0.02707231073333333,0.015182448099673694,0.05693296672176309,0.013649548551903956,0.1569436980154679,0.010885241810892234,0.11576354810344827,0.014676400351160728,0.1486324765650441,0.030698801445897927,0.2857142857142857,0.0,0.0659340666153846,0.017673986816731373,0.0,0.0,0.23634869466512345,0.14858147692082513,0.21550571608179014,0.12225145480580682,0.17647110726796256,0.0,0.07096045277085333,0.06003937885757311,0.14685990493210108,0.09899212336947623,0.07209971328011222,0.07566555964274523,0.12770809700877878,0.140793426692627,0.07980356155260075,0.018464220014260912,0.02751322791111111,0.011291014732546336,0.07498272379319582,0.031857140324045914,0.15580685866301827,0.05529234092317267,0.056212625223833725,0.012098328857778737,0.1446153827842841,0.020264569116643885,0.1136653895274585,0.12682215743440234,0.9775,0.11257831974668193,0.20659941151744435,0.08419092915614214,0.22057026022304832,0.1540041693082897,0.30687830687830686,0.16651598718625313,0.98233333,0.028020764444444443,0.17145055790688726,0.15246727134483126,0.1894425287356322,0.10008352789057662,0.21137026239067058,0.14248733973690592,0.9887,0.038137022636430616,0.18887758562224483,0.052592370277303915,0.2541643772807568,0.09936479662526253,0.1999631197743987,0.16666666666666666,0.1,0.25,0
0.6666666666666666,0,0.3,0.5,0.5,0.0,0,1,0.17857142857142858,0.15866388439320347,0.3537712926577584,0.15312360658690133,0.1485355662377311,0.35810185489504803,0.130698127135684,0.08133824541509947,0.02804232842222222,0.04669961423800996,0.11531581258757034,0.262396812578783,0.185542660246633,0.1628318600960921,0.37743589241091924,0.1426311417716501,0.21428571428571427,0.09126213685517957,0.23152709626787835,0.15097027123811366,0.0,0.16349373842545709,0.21882259336419754,0.13276648354208015,0.2222222222222222,0.0,0.231430327597559,0.12527983281003943,0.3537712926577584,0.16180926563859258,0.18989899196026527,0.0870014582075495,0.3810520838293865,0.1148909574853685,0.09975531849802372,0.05643564549466858,0.02804232842222222,0.03009508924808504,0.10993047487603307,0.01748928912956758,0.3008436579419192,0.03061109564393417,0.30213465020689656,0.11976921558470052,0.37743589241091924,0.09740065265959347,0.2857142857142857,0.0,0.17216117415384616,0.14822284893443058,0.0,0.0,0.23634869466512345,0.14858147692082513,0.21550571608179014,0.12225145480580682,0.17647110726796256,0.0,0.1699435044262489,0.09884636532816546,0.35845410961468877,0.16297656271904026,0.16184084528983633,0.05231155857152846,0.3055872317561424,0.09733785910840125,0.08133824537613792,0.0440803483609384,0.02804232842222222,0.02695547726222503,0.14478230999571837,0.05656714756214436,0.3008436579419192,0.09817987351809103,0.146710965027601,0.04967265502290189,0.37743589241091924,0.08320115635405329,0.11749680715197956,0.12536443148688048,0.9348,0.1639830223000741,0.291121704090548,0.1116291575718133,0.22800520446096653,0.06121069250602618,0.30335132275132276,0.07820294368365069,0.9292,0.0885696111111111,0.2497370834936514,0.19850355873174202,0.11749680715197956,0.08303151998364416,0.12536443148688048,0.12031238329683307,0.9006,0.20438154957804497,0.1650729060698542,0.12399691953932142,0.2525668150977743,0.09535403408591044,0.15249277540675674,0.16666666666666666,0.2,0.0,1
0.6666666666666666,0,0.3,0.5,0.75,0.0,0,1,0.10714285714285714,0.06033402964919391,0.22222222381184106,0.10269894949834497,0.057008368753808526,0.22736625720958,0.09375527546795774,0.04542664247559485,0.026102292977777778,0.039623055120439205,0.052153571663566614,0.19778916503946084,0.055219923562909265,0.0327433632651578,0.1264957251257331,0.05169889624934569,0.0,0.1021749643567135,0.1345789286945191,0.10256253695368478,0.0,0.16349373842545709,0.21882259336419754,0.13276648354208015,0.1111111111111111,0.18542910818276281,0.08686310686521802,0.10135006028867692,0.21411192314685565,0.17765979357402018,0.07205387284080127,0.07150484443956498,0.2326325292309363,0.07157196869209527,0.05571240398418972,0.057548816547320754,0.022574956044444445,0.05241024537901602,0.04971795951515152,0.05232466811151632,0.21958954325089017,0.022577618118202518,0.06075533744827586,0.05805833032880272,0.11965811818172259,0.022969646268944214,0.0,0.0,0.12402132811420669,0.11225582969912234,0.0,0.0,0.23634869466512345,0.14858147692082513,0.21550571608179014,0.12225145480580682,0.1102944420424766,0.11760938405571633,0.08050847522016663,0.05698792678285921,0.23097826281060962,0.13620022930905043,0.07742090204931729,0.04672347529370655,0.18671607913667443,0.06285667709803879,0.056783303060807776,0.017150169741510905,0.028439153666666665,0.017634848694408393,0.08185038124536104,0.02372002564019866,0.22325435589059797,0.042067830451754634,0.03687707693366298,0.01588391390100984,0.13205128059274165,0.04628861386201328,0.033205619412515965,0.03644314868804665,0.9615,0.03388802802667924,0.21288092361390795,0.06258329134445051,0.0644364312267658,0.04221888122820703,0.08818306878306878,0.048898884531286754,0.95833333,0.1309457,0.05160958830319354,0.05667274987191985,0.055342911877394645,0.00814468198896521,0.060738338192419826,0.013467546279845822,0.95833333,0.1406232418161596,0.05685542556798915,0.011252523723349917,0.20688600019173342,0.03419866539116,0.1342691749191511,0.08333333333333333,0.0,0.25,1
0.6666666666666666,0,0.3,0.5,0.25,0.3000120004800192,1,1,0.07142857142857142,0.059290188276908656,0.3381995161167528,0.21221870044764077,0.07531380806021648,0.4656635836310589,0.30858638952204887,0.065070595635947,0.056084656266666665,0.08979989729661579,0.06426310777683979,0.36557073722801064,0.1559713687341728,0.05044247854228208,0.2923076893718344,0.046343999830129455,0.14285714285714285,0.03592233074898671,0.13669951002976896,0.23112508176888752,0.0,0.16349373842545709,0.21882259336419754,0.13276648354208015,0.05555555555555555,0.09271455409138141,0.08532842297164764,0.1007792013518559,0.31549067507231193,0.2927329002294786,0.09562289640449205,0.10814297180331123,0.4629387328735151,0.32117077409501044,0.07980425399209487,0.11459325522239591,0.053439153555555556,0.15626116431115353,0.061261970909090906,0.07508450229432514,0.3898163130115262,0.30394620535031114,0.09359606037931036,0.08164534071553915,0.27179486832441824,0.06753520227289782,0.19048571428571429,0.277350098267804,0.10164835361538462,0.12446522811552932,0.0,0.0,0.23634869466512345,0.14858147692082513,0.21550571608179014,0.12225145480580682,0.08823555363398128,0.22176638128968393,0.10696798581061977,0.0591212366692032,0.48067633092274026,0.509817478022286,0.13806328010014352,0.06549388651107468,0.5615735483563259,0.6373700532336672,0.10845099273908629,0.0653564798065436,0.09312169331111111,0.12450620215562336,0.13447362478671845,0.03130872855110709,0.5794890231153065,0.2574710400356824,0.07574750933727883,0.027478739603594905,0.31965811499403035,0.0691708853461151,0.13154533844189017,0.10349854227405247,0.6893,0.1941992858586539,0.30794594499426703,0.11876828993980702,0.25526617100371746,0.25680742877302537,0.25396825396825395,0.1922761000437946,0.70443333,0.10223290444444444,0.29575478260869564,0.36770706529005714,0.16443167305236273,0.12930946725359152,0.1293731778425656,0.10717830438526091,0.8416,0.4049144933094632,0.244362495761275,0.11105966678117206,0.37363498131031836,0.14882713560322,0.2370149444306681,0.16666666666666666,0.2,0.0,1
0.6666666666666666,1,0.3,0.6666666666666666,0.75,0.6000240009600384,1,1,0.21428571428571427,0.09154488573647276,0.1607866998384452,0.15659254720127158,0.08590481232972488,0.16423932691207926,0.1380869389948535,0.061694291481266685,0.017724867888888888,0.04333289203075886,0.1354066338221876,0.256760603191692,0.21616753920113518,0.05353982367365494,0.10341880220123606,0.11769916216968207,0.21428571428571427,0.06699029164944859,0.16995074006310515,0.18996675876423672,0.0,0.16349373842545709,0.21882259336419754,0.13276648354208015,0.2777777777777778,0.09271455409138141,0.13275015446050464,0.045730957976790776,0.16599467082171734,0.07636619280745023,0.10925926015231574,0.023321611425358907,0.17658470577265353,0.025447044559545762,0.07566346763636364,0.03387441775035717,0.017397329444444443,0.01280346713006537,0.12908303922865014,0.11778736461425991,0.2873896299880145,0.16200633342444345,0.09934318682758621,0.0859958573533917,0.09787545667239676,0.04503737562969524,0.2857142857142857,0.0,0.12637362723076923,0.15634238180106572,0.0,0.0,0.23634869466512345,0.14858147692082513,0.21550571608179014,0.12225145480580682,0.17647110726796256,0.0,0.0803201512065707,0.14746790917200503,0.16686795594456988,0.24314311266317312,0.07682166880128871,0.07621794851421115,0.1370676553718251,0.1418212749446132,0.05141190957099981,0.06612892380356329,0.017724867888888888,0.04043835334054257,0.14167242684145262,0.09530024443604777,0.2943816211805926,0.1654063594468868,0.04019933606885575,0.06418779075669188,0.10341880220123606,0.10751385061192914,0.22349936143039592,0.23615160349854228,0.9257,0.3719261604796874,0.3471221794541681,0.14983596931535872,0.6505576208178439,0.5053729969938525,0.8624338624338624,0.5250448485757638,0.9333,0.009333333333333332,0.8496344747979993,0.7766686113418446,0.18624968071519796,0.11391641507993622,0.1967930029154519,0.1553882898444001,0.95346667,0.11800145210570206,0.31199842319430315,0.22832042678646838,0.3053860756083262,0.18412881451767577,0.17405633473694498,0.08333333333333333,0.1,0.0,0
